date,county,state,cases,deaths,FIPStxt,State2,Region,population,current_crate,current_drate,drate,crate,state_death,state_case,case_day,death_day
07/06/20,Fresno,California,6599,78.00,6019,CA,County,999101,660.49,7.81,113.80,8893.19,10,14,489.00,1.00
07/07/20,Fresno,California,6924,81.00,6019,CA,County,999101,693.02,8.11,113.80,8893.19,10,14,325.00,3.00
07/08/20,Fresno,California,7281,84.00,6019,CA,County,999101,728.76,8.41,113.80,8893.19,10,14,357.00,3.00
07/09/20,Fresno,California,7627,87.00,6019,CA,County,999101,763.39,8.71,113.80,8893.19,10,14,346.00,3.00
07/10/20,Fresno,California,7906,88.00,6019,CA,County,999101,791.31,8.81,113.80,8893.19,10,14,279.00,1.00
07/11/20,Fresno,California,8282,88.00,6019,CA,County,999101,828.95,8.81,113.80,8893.19,10,14,376.00,0.00
07/12/20,Fresno,California,8282,88.00,6019,CA,County,999101,828.95,8.81,113.80,8893.19,10,14,0.00,0.00
07/13/20,Fresno,California,8407,88.00,6019,CA,County,999101,841.46,8.81,113.80,8893.19,10,14,125.00,0.00
07/14/20,Fresno,California,8756,91.00,6019,CA,County,999101,876.39,9.11,113.80,8893.19,10,14,349.00,3.00
07/15/20,Fresno,California,8941,91.00,6019,CA,County,999101,894.90,9.11,113.80,8893.19,10,14,185.00,0.00
07/16/20,Fresno,California,9124,91.00,6019,CA,County,999101,913.22,9.11,113.80,8893.19,10,14,183.00,0.00
07/17/20,Fresno,California,9565,100.00,6019,CA,County,999101,957.36,10.01,113.80,8893.19,10,14,441.00,9.00
07/18/20,Fresno,California,9954,100.00,6019,CA,County,999101,996.30,10.01,113.80,8893.19,10,14,389.00,0.00
07/19/20,Fresno,California,10381,100.00,6019,CA,County,999101,1039.03,10.01,113.80,8893.19,10,14,427.00,0.00
07/20/20,Fresno,California,10639,100.00,6019,CA,County,999101,1064.86,10.01,113.80,8893.19,10,14,258.00,0.00
07/21/20,Fresno,California,10970,104.00,6019,CA,County,999101,1097.99,10.41,113.80,8893.19,10,14,331.00,4.00
07/22/20,Fresno,California,11412,104.00,6019,CA,County,999101,1142.23,10.41,113.80,8893.19,10,14,442.00,0.00
07/23/20,Fresno,California,11756,104.00,6019,CA,County,999101,1176.66,10.41,113.80,8893.19,10,14,344.00,0.00
07/24/20,Fresno,California,12164,112.00,6019,CA,County,999101,1217.49,11.21,113.80,8893.19,10,14,408.00,8.00
07/25/20,Fresno,California,12564,112.00,6019,CA,County,999101,1257.53,11.21,113.80,8893.19,10,14,400.00,0.00
07/26/20,Fresno,California,12866,112.00,6019,CA,County,999101,1287.76,11.21,113.80,8893.19,10,14,302.00,0.00
07/27/20,Fresno,California,13209,112.00,6019,CA,County,999101,1322.09,11.21,113.80,8893.19,10,14,343.00,0.00
07/28/20,Fresno,California,13485,120.00,6019,CA,County,999101,1349.71,12.01,113.80,8893.19,10,14,276.00,8.00
07/29/20,Fresno,California,13933,120.00,6019,CA,County,999101,1394.55,12.01,113.80,8893.19,10,14,448.00,0.00
07/30/20,Fresno,California,14312,120.00,6019,CA,County,999101,1432.49,12.01,113.80,8893.19,10,14,379.00,0.00
07/31/20,Fresno,California,14793,138.00,6019,CA,County,999101,1480.63,13.81,113.80,8893.19,10,14,481.00,18.00
08/01/20,Fresno,California,15083,138.00,6019,CA,County,999101,1509.66,13.81,113.80,8893.19,10,14,290.00,0.00
08/02/20,Fresno,California,15448,138.00,6019,CA,County,999101,1546.19,13.81,113.80,8893.19,10,14,365.00,0.00
08/03/20,Fresno,California,15759,138.00,6019,CA,County,999101,1577.32,13.81,113.80,8893.19,10,14,311.00,0.00
08/04/20,Fresno,California,15945,157.00,6019,CA,County,999101,1595.93,15.71,113.80,8893.19,10,14,186.00,19.00
08/05/20,Fresno,California,16272,157.00,6019,CA,County,999101,1628.66,15.71,113.80,8893.19,10,14,327.00,0.00
08/06/20,Fresno,California,16625,157.00,6019,CA,County,999101,1664.00,15.71,113.80,8893.19,10,14,353.00,0.00
08/07/20,Fresno,California,16641,171.00,6019,CA,County,999101,1665.60,17.12,113.80,8893.19,10,14,16.00,14.00
08/08/20,Fresno,California,17290,171.00,6019,CA,County,999101,1730.56,17.12,113.80,8893.19,10,14,649.00,0.00
08/09/20,Fresno,California,17538,171.00,6019,CA,County,999101,1755.38,17.12,113.80,8893.19,10,14,248.00,0.00
08/10/20,Fresno,California,17846,171.00,6019,CA,County,999101,1786.21,17.12,113.80,8893.19,10,14,308.00,0.00
08/11/20,Fresno,California,17978,191.00,6019,CA,County,999101,1799.42,19.12,113.80,8893.19,10,14,132.00,20.00
08/12/20,Fresno,California,18344,191.00,6019,CA,County,999101,1836.05,19.12,113.80,8893.19,10,14,366.00,0.00
08/13/20,Fresno,California,18690,191.00,6019,CA,County,999101,1870.68,19.12,113.80,8893.19,10,14,346.00,0.00
08/14/20,Fresno,California,19157,203.00,6019,CA,County,999101,1917.42,20.32,113.80,8893.19,10,14,467.00,12.00
08/15/20,Fresno,California,19900,203.00,6019,CA,County,999101,1991.79,20.32,113.80,8893.19,10,14,743.00,0.00
08/16/20,Fresno,California,20603,203.00,6019,CA,County,999101,2062.15,20.32,113.80,8893.19,10,14,703.00,0.00
08/17/20,Fresno,California,21010,203.00,6019,CA,County,999101,2102.89,20.32,113.80,8893.19,10,14,407.00,0.00
08/18/20,Fresno,California,21316,205.00,6019,CA,County,999101,2133.52,20.52,113.80,8893.19,10,14,306.00,2.00
08/19/20,Fresno,California,21316,205.00,6019,CA,County,999101,2133.52,20.52,113.80,8893.19,10,14,0.00,0.00
08/20/20,Fresno,California,22167,205.00,6019,CA,County,999101,2218.69,20.52,113.80,8893.19,10,14,851.00,0.00
08/21/20,Fresno,California,22535,226.00,6019,CA,County,999101,2255.53,22.62,113.80,8893.19,10,14,368.00,21.00
08/22/20,Fresno,California,22840,226.00,6019,CA,County,999101,2286.06,22.62,113.80,8893.19,10,14,305.00,0.00
08/23/20,Fresno,California,23197,226.00,6019,CA,County,999101,2321.79,22.62,113.80,8893.19,10,14,357.00,0.00
08/24/20,Fresno,California,23414,226.00,6019,CA,County,999101,2343.51,22.62,113.80,8893.19,10,14,217.00,0.00
08/25/20,Fresno,California,23618,239.00,6019,CA,County,999101,2363.93,23.92,113.80,8893.19,10,14,204.00,13.00
08/26/20,Fresno,California,23932,239.00,6019,CA,County,999101,2395.35,23.92,113.80,8893.19,10,14,314.00,0.00
08/27/20,Fresno,California,24071,239.00,6019,CA,County,999101,2409.27,23.92,113.80,8893.19,10,14,139.00,0.00
08/28/20,Fresno,California,24367,263.00,6019,CA,County,999101,2438.89,26.32,113.80,8893.19,10,14,296.00,24.00
08/29/20,Fresno,California,24612,263.00,6019,CA,County,999101,2463.41,26.32,113.80,8893.19,10,14,245.00,0.00
08/30/20,Fresno,California,24821,263.00,6019,CA,County,999101,2484.33,26.32,113.80,8893.19,10,14,209.00,0.00
08/31/20,Fresno,California,24963,263.00,6019,CA,County,999101,2498.55,26.32,113.80,8893.19,10,14,142.00,0.00
09/01/20,Fresno,California,25185,290.00,6019,CA,County,999101,2520.77,29.03,113.80,8893.19,10,14,222.00,27.00
09/02/20,Fresno,California,25542,290.00,6019,CA,County,999101,2556.50,29.03,113.80,8893.19,10,14,357.00,0.00
09/03/20,Fresno,California,25785,290.00,6019,CA,County,999101,2580.82,29.03,113.80,8893.19,10,14,243.00,0.00
09/04/20,Fresno,California,25978,312.00,6019,CA,County,999101,2600.14,31.23,113.80,8893.19,10,14,193.00,22.00
09/05/20,Fresno,California,26147,312.00,6019,CA,County,999101,2617.05,31.23,113.80,8893.19,10,14,169.00,0.00
09/06/20,Fresno,California,26325,312.00,6019,CA,County,999101,2634.87,31.23,113.80,8893.19,10,14,178.00,0.00
09/07/20,Fresno,California,26471,312.00,6019,CA,County,999101,2649.48,31.23,113.80,8893.19,10,14,146.00,0.00
09/08/20,Fresno,California,26565,326.00,6019,CA,County,999101,2658.89,32.63,113.80,8893.19,10,14,94.00,14.00
09/09/20,Fresno,California,26640,326.00,6019,CA,County,999101,2666.40,32.63,113.80,8893.19,10,14,75.00,0.00
09/10/20,Fresno,California,26724,326.00,6019,CA,County,999101,2674.80,32.63,113.80,8893.19,10,14,84.00,0.00
09/11/20,Fresno,California,26783,337.00,6019,CA,County,999101,2680.71,33.73,113.80,8893.19,10,14,59.00,11.00
09/12/20,Fresno,California,26917,337.00,6019,CA,County,999101,2694.12,33.73,113.80,8893.19,10,14,134.00,0.00
09/13/20,Fresno,California,27076,337.00,6019,CA,County,999101,2710.04,33.73,113.80,8893.19,10,14,159.00,0.00
09/14/20,Fresno,California,27196,337.00,6019,CA,County,999101,2722.05,33.73,113.80,8893.19,10,14,120.00,0.00
09/15/20,Fresno,California,27232,348.00,6019,CA,County,999101,2725.65,34.83,113.80,8893.19,10,14,36.00,11.00
09/16/20,Fresno,California,27312,348.00,6019,CA,County,999101,2733.66,34.83,113.80,8893.19,10,14,80.00,0.00
09/17/20,Fresno,California,27381,348.00,6019,CA,County,999101,2740.56,34.83,113.80,8893.19,10,14,69.00,0.00
09/18/20,Fresno,California,27487,355.00,6019,CA,County,999101,2751.17,35.53,113.80,8893.19,10,14,106.00,7.00
09/19/20,Fresno,California,27560,355.00,6019,CA,County,999101,2758.48,35.53,113.80,8893.19,10,14,73.00,0.00
09/20/20,Fresno,California,27668,355.00,6019,CA,County,999101,2769.29,35.53,113.80,8893.19,10,14,108.00,0.00
09/21/20,Fresno,California,27769,355.00,6019,CA,County,999101,2779.40,35.53,113.80,8893.19,10,14,101.00,0.00
09/22/20,Fresno,California,27843,362.00,6019,CA,County,999101,2786.81,36.23,113.80,8893.19,10,14,74.00,7.00
09/23/20,Fresno,California,27944,362.00,6019,CA,County,999101,2796.91,36.23,113.80,8893.19,10,14,101.00,0.00
09/24/20,Fresno,California,28019,362.00,6019,CA,County,999101,2804.42,36.23,113.80,8893.19,10,14,75.00,0.00
09/25/20,Fresno,California,28106,382.00,6019,CA,County,999101,2813.13,38.23,113.80,8893.19,10,14,87.00,20.00
09/26/20,Fresno,California,28199,382.00,6019,CA,County,999101,2822.44,38.23,113.80,8893.19,10,14,93.00,0.00
09/27/20,Fresno,California,28336,382.00,6019,CA,County,999101,2836.15,38.23,113.80,8893.19,10,14,137.00,0.00
09/28/20,Fresno,California,28441,382.00,6019,CA,County,999101,2846.66,38.23,113.80,8893.19,10,14,105.00,0.00
09/29/20,Fresno,California,28517,390.00,6019,CA,County,999101,2854.27,39.04,113.80,8893.19,10,14,76.00,8.00
09/30/20,Fresno,California,28621,390.00,6019,CA,County,999101,2864.68,39.04,113.80,8893.19,10,14,104.00,0.00
10/01/20,Fresno,California,28706,390.00,6019,CA,County,999101,2873.18,39.04,113.80,8893.19,10,14,85.00,0.00
10/02/20,Fresno,California,28796,399.00,6019,CA,County,999101,2882.19,39.94,113.80,8893.19,10,14,90.00,9.00
10/03/20,Fresno,California,28855,399.00,6019,CA,County,999101,2888.10,39.94,113.80,8893.19,10,14,59.00,0.00
10/04/20,Fresno,California,28975,399.00,6019,CA,County,999101,2900.11,39.94,113.80,8893.19,10,14,120.00,0.00
10/05/20,Fresno,California,29065,399.00,6019,CA,County,999101,2909.12,39.94,113.80,8893.19,10,14,90.00,0.00
10/06/20,Fresno,California,29136,406.00,6019,CA,County,999101,2916.22,40.64,113.80,8893.19,10,14,71.00,7.00
10/07/20,Fresno,California,29022,406.00,6019,CA,County,999101,2904.81,40.64,113.80,8893.19,10,14,-114.00,0.00
10/08/20,Fresno,California,29069,406.00,6019,CA,County,999101,2909.52,40.64,113.80,8893.19,10,14,47.00,0.00
10/09/20,Fresno,California,29111,406.00,6019,CA,County,999101,2913.72,40.64,113.80,8893.19,10,14,42.00,0.00
10/10/20,Fresno,California,29208,406.00,6019,CA,County,999101,2923.43,40.64,113.80,8893.19,10,14,97.00,0.00
10/11/20,Fresno,California,29286,406.00,6019,CA,County,999101,2931.24,40.64,113.80,8893.19,10,14,78.00,0.00
10/12/20,Fresno,California,29419,406.00,6019,CA,County,999101,2944.55,40.64,113.80,8893.19,10,14,133.00,0.00
10/13/20,Fresno,California,29523,424.00,6019,CA,County,999101,2954.96,42.44,113.80,8893.19,10,14,104.00,18.00
10/14/20,Fresno,California,29579,424.00,6019,CA,County,999101,2960.56,42.44,113.80,8893.19,10,14,56.00,0.00
10/15/20,Fresno,California,29650,424.00,6019,CA,County,999101,2967.67,42.44,113.80,8893.19,10,14,71.00,0.00
10/16/20,Fresno,California,29727,429.00,6019,CA,County,999101,2975.37,42.94,113.80,8893.19,10,14,77.00,5.00
10/17/20,Fresno,California,29796,429.00,6019,CA,County,999101,2982.28,42.94,113.80,8893.19,10,14,69.00,0.00
10/18/20,Fresno,California,29911,429.00,6019,CA,County,999101,2993.79,42.94,113.80,8893.19,10,14,115.00,0.00
10/19/20,Fresno,California,30051,429.00,6019,CA,County,999101,3007.80,42.94,113.80,8893.19,10,14,140.00,0.00
10/20/20,Fresno,California,30194,430.00,6019,CA,County,999101,3022.12,43.04,113.80,8893.19,10,14,143.00,1.00
10/21/20,Fresno,California,30220,430.00,6019,CA,County,999101,3024.72,43.04,113.80,8893.19,10,14,26.00,0.00
10/22/20,Fresno,California,30328,430.00,6019,CA,County,999101,3035.53,43.04,113.80,8893.19,10,14,108.00,0.00
10/23/20,Fresno,California,30731,436.00,6019,CA,County,999101,3075.87,43.64,113.80,8893.19,10,14,403.00,6.00
10/24/20,Fresno,California,30731,436.00,6019,CA,County,999101,3075.87,43.64,113.80,8893.19,10,14,0.00,0.00
10/25/20,Fresno,California,30752,436.00,6019,CA,County,999101,3077.97,43.64,113.80,8893.19,10,14,21.00,0.00
10/26/20,Fresno,California,30858,436.00,6019,CA,County,999101,3088.58,43.64,113.80,8893.19,10,14,106.00,0.00
10/27/20,Fresno,California,31251,439.00,6019,CA,County,999101,3127.91,43.94,113.80,8893.19,10,14,393.00,3.00
10/28/20,Fresno,California,31251,439.00,6019,CA,County,999101,3127.91,43.94,113.80,8893.19,10,14,0.00,0.00
10/29/20,Fresno,California,31251,439.00,6019,CA,County,999101,3127.91,43.94,113.80,8893.19,10,14,0.00,0.00
10/30/20,Fresno,California,31594,443.00,6019,CA,County,999101,3162.24,44.34,113.80,8893.19,10,14,343.00,4.00
10/31/20,Fresno,California,31594,443.00,6019,CA,County,999101,3162.24,44.34,113.80,8893.19,10,14,0.00,0.00
11/01/20,Fresno,California,31594,443.00,6019,CA,County,999101,3162.24,44.34,113.80,8893.19,10,14,0.00,0.00
11/02/20,Fresno,California,31613,443.00,6019,CA,County,999101,3164.14,44.34,113.80,8893.19,10,14,19.00,0.00
11/03/20,Fresno,California,32022,447.00,6019,CA,County,999101,3205.08,44.74,113.80,8893.19,10,14,409.00,4.00
11/04/20,Fresno,California,32022,447.00,6019,CA,County,999101,3205.08,44.74,113.80,8893.19,10,14,0.00,0.00
11/05/20,Fresno,California,32022,447.00,6019,CA,County,999101,3205.08,44.74,113.80,8893.19,10,14,0.00,0.00
11/06/20,Fresno,California,32430,454.00,6019,CA,County,999101,3245.92,45.44,113.80,8893.19,10,14,408.00,7.00
11/07/20,Fresno,California,32430,454.00,6019,CA,County,999101,3245.92,45.44,113.80,8893.19,10,14,0.00,0.00
11/08/20,Fresno,California,32497,454.00,6019,CA,County,999101,3252.62,45.44,113.80,8893.19,10,14,67.00,0.00
11/09/20,Fresno,California,32619,454.00,6019,CA,County,999101,3264.84,45.44,113.80,8893.19,10,14,122.00,0.00
11/10/20,Fresno,California,33162,456.00,6019,CA,County,999101,3319.18,45.64,113.80,8893.19,10,14,543.00,2.00
11/11/20,Fresno,California,33162,456.00,6019,CA,County,999101,3319.18,45.64,113.80,8893.19,10,14,0.00,0.00
11/12/20,Fresno,California,33287,456.00,6019,CA,County,999101,3331.70,45.64,113.80,8893.19,10,14,125.00,0.00
11/13/20,Fresno,California,33809,460.00,6019,CA,County,999101,3383.94,46.04,113.80,8893.19,10,14,522.00,4.00
11/14/20,Fresno,California,33809,460.00,6019,CA,County,999101,3383.94,46.04,113.80,8893.19,10,14,0.00,0.00
11/15/20,Fresno,California,33969,460.00,6019,CA,County,999101,3399.96,46.04,113.80,8893.19,10,14,160.00,0.00
11/16/20,Fresno,California,34297,460.00,6019,CA,County,999101,3432.79,46.04,113.80,8893.19,10,14,328.00,0.00
11/17/20,Fresno,California,34858,463.00,6019,CA,County,999101,3488.94,46.34,113.80,8893.19,10,14,561.00,3.00
11/18/20,Fresno,California,34858,463.00,6019,CA,County,999101,3488.94,46.34,113.80,8893.19,10,14,0.00,0.00
11/19/20,Fresno,California,34997,463.00,6019,CA,County,999101,3502.85,46.34,113.80,8893.19,10,14,139.00,0.00
11/20/20,Fresno,California,35711,471.00,6019,CA,County,999101,3574.31,47.14,113.80,8893.19,10,14,714.00,8.00
11/21/20,Fresno,California,35711,471.00,6019,CA,County,999101,3574.31,47.14,113.80,8893.19,10,14,0.00,0.00
11/22/20,Fresno,California,35973,471.00,6019,CA,County,999101,3600.54,47.14,113.80,8893.19,10,14,262.00,0.00
11/23/20,Fresno,California,36315,471.00,6019,CA,County,999101,3634.77,47.14,113.80,8893.19,10,14,342.00,0.00
11/24/20,Fresno,California,37063,477.00,6019,CA,County,999101,3709.63,47.74,113.80,8893.19,10,14,748.00,6.00
11/25/20,Fresno,California,37063,477.00,6019,CA,County,999101,3709.63,47.74,113.80,8893.19,10,14,0.00,0.00
11/26/20,Fresno,California,37349,477.00,6019,CA,County,999101,3738.26,47.74,113.80,8893.19,10,14,286.00,0.00
11/27/20,Fresno,California,37947,481.00,6019,CA,County,999101,3798.11,48.14,113.80,8893.19,10,14,598.00,4.00
11/28/20,Fresno,California,37994,481.00,6019,CA,County,999101,3802.82,48.14,113.80,8893.19,10,14,47.00,0.00
11/29/20,Fresno,California,38288,481.00,6019,CA,County,999101,3832.25,48.14,113.80,8893.19,10,14,294.00,0.00
11/30/20,Fresno,California,38568,481.00,6019,CA,County,999101,3860.27,48.14,113.80,8893.19,10,14,280.00,0.00
12/01/20,Fresno,California,38956,488.00,6019,CA,County,999101,3899.11,48.84,113.80,8893.19,10,14,388.00,7.00
12/02/20,Fresno,California,39004,488.00,6019,CA,County,999101,3903.91,48.84,113.80,8893.19,10,14,48.00,0.00
12/03/20,Fresno,California,39324,488.00,6019,CA,County,999101,3935.94,48.84,113.80,8893.19,10,14,320.00,0.00
12/04/20,Fresno,California,40033,506.00,6019,CA,County,999101,4006.90,50.65,113.80,8893.19,10,14,709.00,18.00
12/05/20,Fresno,California,40108,506.00,6019,CA,County,999101,4014.41,50.65,113.80,8893.19,10,14,75.00,0.00
12/06/20,Fresno,California,40568,506.00,6019,CA,County,999101,4060.45,50.65,113.80,8893.19,10,14,460.00,0.00
12/07/20,Fresno,California,40869,506.00,6019,CA,County,999101,4090.58,50.65,113.80,8893.19,10,14,301.00,0.00
12/08/20,Fresno,California,41460,514.00,6019,CA,County,999101,4149.73,51.45,113.80,8893.19,10,14,591.00,8.00
12/09/20,Fresno,California,41574,514.00,6019,CA,County,999101,4161.14,51.45,113.80,8893.19,10,14,114.00,0.00
12/10/20,Fresno,California,41954,514.00,6019,CA,County,999101,4199.18,51.45,113.80,8893.19,10,14,380.00,0.00
12/11/20,Fresno,California,42788,542.00,6019,CA,County,999101,4282.65,54.25,113.80,8893.19,10,14,834.00,28.00
12/12/20,Fresno,California,43071,542.00,6019,CA,County,999101,4310.98,54.25,113.80,8893.19,10,14,283.00,0.00
12/13/20,Fresno,California,43756,542.00,6019,CA,County,999101,4379.54,54.25,113.80,8893.19,10,14,685.00,0.00
12/14/20,Fresno,California,44114,542.00,6019,CA,County,999101,4415.37,54.25,113.80,8893.19,10,14,358.00,0.00
12/15/20,Fresno,California,44726,557.00,6019,CA,County,999101,4476.62,55.75,113.80,8893.19,10,14,612.00,15.00
12/16/20,Fresno,California,47316,557.00,6019,CA,County,999101,4735.86,55.75,113.80,8893.19,10,14,2590.00,0.00
12/17/20,Fresno,California,49173,557.00,6019,CA,County,999101,4921.72,55.75,113.80,8893.19,10,14,1857.00,0.00
12/18/20,Fresno,California,49918,617.00,6019,CA,County,999101,4996.29,61.76,113.80,8893.19,10,14,745.00,60.00
12/19/20,Fresno,California,52643,617.00,6019,CA,County,999101,5269.04,61.76,113.80,8893.19,10,14,2725.00,0.00
12/20/20,Fresno,California,55428,617.00,6019,CA,County,999101,5547.79,61.76,113.80,8893.19,10,14,2785.00,0.00
12/21/20,Fresno,California,57616,617.00,6019,CA,County,999101,5766.78,61.76,113.80,8893.19,10,14,2188.00,0.00
12/22/20,Fresno,California,58568,617.00,6019,CA,County,999101,5862.07,61.76,113.80,8893.19,10,14,952.00,0.00
12/23/20,Fresno,California,59640,646.00,6019,CA,County,999101,5969.37,64.66,113.80,8893.19,10,14,1072.00,29.00
12/24/20,Fresno,California,60488,646.00,6019,CA,County,999101,6054.24,64.66,113.80,8893.19,10,14,848.00,0.00
12/25/20,Fresno,California,61435,646.00,6019,CA,County,999101,6149.03,64.66,113.80,8893.19,10,14,947.00,0.00
12/26/20,Fresno,California,62251,646.00,6019,CA,County,999101,6230.70,64.66,113.80,8893.19,10,14,816.00,0.00
12/27/20,Fresno,California,63080,646.00,6019,CA,County,999101,6313.68,64.66,113.80,8893.19,10,14,829.00,0.00
12/28/20,Fresno,California,63811,646.00,6019,CA,County,999101,6386.84,64.66,113.80,8893.19,10,14,731.00,0.00
12/29/20,Fresno,California,64274,646.00,6019,CA,County,999101,6433.18,64.66,113.80,8893.19,10,14,463.00,0.00
12/30/20,Fresno,California,65149,646.00,6019,CA,County,999101,6520.76,64.66,113.80,8893.19,10,14,875.00,0.00
12/31/20,Fresno,California,65400,646.00,6019,CA,County,999101,6545.88,64.66,113.80,8893.19,10,14,251.00,0.00
01/01/21,Fresno,California,66442,646.00,6019,CA,County,999101,6650.18,64.66,113.80,8893.19,10,14,1042.00,0.00
01/02/21,Fresno,California,67484,711.00,6019,CA,County,999101,6754.47,71.16,113.80,8893.19,10,14,1042.00,65.00
01/03/21,Fresno,California,68740,711.00,6019,CA,County,999101,6880.19,71.16,113.80,8893.19,10,14,1256.00,0.00
01/04/21,Fresno,California,69318,711.00,6019,CA,County,999101,6938.04,71.16,113.80,8893.19,10,14,578.00,0.00
01/05/21,Fresno,California,69871,711.00,6019,CA,County,999101,6993.39,71.16,113.80,8893.19,10,14,553.00,0.00
01/06/21,Fresno,California,70971,711.00,6019,CA,County,999101,7103.49,71.16,113.80,8893.19,10,14,1100.00,0.00
01/07/21,Fresno,California,71404,711.00,6019,CA,County,999101,7146.82,71.16,113.80,8893.19,10,14,433.00,0.00
01/08/21,Fresno,California,72557,711.00,6019,CA,County,999101,7262.23,71.16,113.80,8893.19,10,14,1153.00,0.00
01/09/21,Fresno,California,73689,711.00,6019,CA,County,999101,7375.53,71.16,113.80,8893.19,10,14,1132.00,0.00
01/10/21,Fresno,California,74816,711.00,6019,CA,County,999101,7488.33,71.16,113.80,8893.19,10,14,1127.00,0.00
01/11/21,Fresno,California,75621,711.00,6019,CA,County,999101,7568.90,71.16,113.80,8893.19,10,14,805.00,0.00
01/12/21,Fresno,California,76581,838.00,6019,CA,County,999101,7664.99,83.88,113.80,8893.19,10,14,960.00,127.00
