Date,CA,CAName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2
20200319,S12000035,Argyll & Bute,0,1,1.164551066,0,0,0,0,6,89,103.6450448,9,0,0,0,9,0
20200319,S12000036,City of Edinburgh,3,35,6.667555674,3.238527042,0,1,0.190501591,49,866,164.9743775,68,5,7.352941176,6.293706294,68,0
20200319,S12000038,Renfrewshire,2,8,4.466778336,3.908431044,0,1,0.558347292,16,250,139.586823,30,2,6.666666667,4.093567251,30,0
20200319,S12000039,West Dunbartonshire,4,13,14.61823906,12.36927921,0,0,0,9,162,182.1657483,20,5,25,13.79310345,20,0
20200319,S12000040,West Lothian,0,6,3.27689787,2.18459858,0,1,0.546149645,23,280,152.9219006,30,0,0,2.51572327,30,0
20200319,S12000041,Angus,2,8,6.884681583,4.30292599,0,0,0,23,132,113.5972461,28,2,7.142857143,6.024096386,28,0
20200319,S12000042,Dundee City,1,16,10.71524243,4.687918564,0,0,0,31,186,124.5646933,35,1,2.857142857,6.666666667,35,0
20200319,S12000045,East Dunbartonshire,2,14,12.88659794,7.36377025,0,0,0,14,177,162.9234168,23,2,8.695652174,12.03007519,23,0
20200319,S12000015,Fife,1,15,4.015526703,1.873912462,0,0,0,35,321,85.93227145,41,1,2.43902439,3.703703704,41,0
20200319,S12000024,Perth & Kinross,1,6,3.948667325,3.290556104,0,0,0,23,165,108.5883514,28,1,3.571428571,5.102040816,28,0
20200319,S12000046,Glasgow City,12,47,7.423553197,5.054334091,0,1,0.15794794,82,1168,184.4831943,133,14,10.52631579,6.153846154,133,0
20200319,S12000044,North Lanarkshire,4,33,9.66693031,7.616369335,0,0,0,25,385,112.7808536,42,6,14.28571429,11.22807018,42,0
20200320,S12000005,Clackmannanshire,0,4,7.760962359,3.88048118,0,0,0,6,91,176.5618937,8,0,0,6.153846154,8,0
20200320,S12000006,Dumfries & Galloway,4,17,11.42012629,11.42012629,0,0,0,66,471,316.4046755,146,6,4.109589041,4.777594728,146,0
20200320,S12000008,East Ayrshire,0,8,6.556839603,4.917629702,0,0,0,17,188,154.0857307,19,0,0,4.6875,19,0
20200320,S12000010,East Lothian,0,1,0.933794005,0.933794005,0,0,0,9,178,166.2153329,10,0,0,1.149425287,10,0
20200320,S12000011,East Renfrewshire,3,12,12.56149901,6.280749503,0,0,0,18,178,186.3289019,28,3,10.71428571,11.11111111,28,0
20200320,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,2,29,108.5329341,3,0,0,0,3,0
20200320,S12000014,Falkirk,5,17,10.56622537,9.323140034,2,3,1.864628007,24,266,165.3303499,48,6,12.5,9.950248756,48,0
20200320,S12000017,Highland,1,9,3.816308358,1.696137048,0,0,0,25,234,99.2240173,30,1,3.333333333,4.379562044,30,0
20200320,S12000018,Inverclyde,7,15,19.28020566,15.42416452,1,2,2.570694087,4,107,137.5321337,14,8,57.14285714,18.3908046,14,0
20200320,S12000019,Midlothian,2,6,6.489292667,3.244646334,0,0,0,5,156,168.7216093,13,2,15.38461538,3.296703297,13,0
20200320,S12000020,Moray,0,2,2.087246921,0,0,0,0,7,63,65.74827802,7,0,0,0,7,0
20200320,S12000021,North Ayrshire,3,11,8.163871159,6.679530948,0,1,0.742170105,11,186,138.0436396,20,3,15,7.75862069,20,0
20200320,S12000023,Orkney Islands,0,0,0,0,0,0,0,0,11,49.39380332,0,0,0,0,0,0
20200320,S12000026,Scottish Borders,2,10,8.657259112,4.328629556,0,0,0,14,203,175.74236,18,2,11.11111111,4.62962963,18,0
20200320,S12000027,Shetland Islands,0,24,104.7120419,8.72600349,0,0,0,4,96,418.8481675,4,0,0,4.285714286,4,0
20200320,S12000028,South Ayrshire,1,8,7.104164817,3.552082408,0,0,0,13,159,141.1952757,15,1,6.666666667,5.882352941,15,0
20200320,S12000029,South Lanarkshire,3,15,4.679749165,3.119832777,0,1,0.311983278,26,389,121.361495,36,3,8.333333333,4.291845494,36,0
20200320,S12000030,Stirling,3,16,16.9833351,9.553125995,0,0,0,16,196,208.045855,27,5,18.51851852,8.108108108,27,0
20200320,S12000033,Aberdeen City,1,11,4.810425504,1.749245638,0,0,0,8,150,65.59671142,9,1,11.11111111,5.970149254,9,0
20200320,S12000034,Aberdeenshire,2,10,3.828337353,1.148501206,0,1,0.382833735,13,152,58.19072777,18,2,11.11111111,3.947368421,18,0
20200320,S12000035,Argyll & Bute,0,1,1.164551066,0,0,0,0,6,95,110.6323512,6,0,0,0,6,0
20200320,S12000036,City of Edinburgh,5,40,7.620063628,3.619530223,0,1,0.190501591,41,907,172.7849428,65,8,12.30769231,7.090464548,65,0
20200320,S12000038,Renfrewshire,2,10,5.58347292,4.466778336,0,1,0.558347292,22,272,151.8704634,30,2,6.666666667,4.651162791,30,0
20200320,S12000039,West Dunbartonshire,9,22,24.73855842,22.48959856,1,1,1.124479928,6,168,188.9126279,18,10,55.55555556,21.66666667,18,0
20200320,S12000040,West Lothian,3,9,4.915346805,3.823047515,0,1,0.546149645,20,300,163.8448935,30,3,10,4.166666667,30,0
20200320,S12000041,Angus,3,11,9.466437177,6.024096386,0,0,0,23,155,133.3907057,27,3,11.11111111,7.608695652,27,0
20200320,S12000042,Dundee City,6,22,14.73345834,8.706134476,0,0,0,41,227,152.022502,53,6,11.32075472,7.90960452,53,0
20200320,S12000045,East Dunbartonshire,0,14,12.88659794,5.522827688,0,0,0,11,188,173.0486009,19,0,0,8.955223881,19,0
20200320,S12000015,Fife,7,22,5.889439165,3.480123143,0,0,0,38,359,96.1049391,53,7,13.20754717,6.103286385,53,0
20200320,S12000024,Perth & Kinross,1,7,4.606778546,3.948667325,0,0,0,17,182,119.7762422,22,2,9.090909091,6.796116505,22,0
20200320,S12000046,Glasgow City,9,56,8.84508466,5.528177913,1,2,0.315895881,69,1237,195.3816022,109,9,8.256880734,6.375,109,0
20200320,S12000044,North Lanarkshire,1,34,9.959867592,6.444620207,0,0,0,19,404,118.346662,26,2,7.692307692,10.60606061,26,0
20200321,S12000005,Clackmannanshire,0,4,7.760962359,1.94024059,0,0,0,6,97,188.2033372,7,0,0,4.918032787,7,0
20200321,S12000006,Dumfries & Galloway,1,18,12.09189843,12.09189843,0,0,0,36,507,340.5884724,76,1,1.315789474,4.62962963,76,0
20200321,S12000008,East Ayrshire,1,9,7.376444554,5.737234653,0,0,0,9,197,161.4621752,14,1,7.142857143,5.263157895,14,0
20200321,S12000010,East Lothian,2,3,2.801382015,2.801382015,0,0,0,5,183,170.8843029,12,2,16.66666667,3.225806452,12,0
20200321,S12000011,East Renfrewshire,3,15,15.70187376,9.421124254,0,0,0,13,191,199.9371925,19,4,21.05263158,12.66666667,19,0
20200321,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,1,30,112.2754491,1,0,0,0,1,0
20200321,S12000014,Falkirk,2,19,11.80931071,9.323140034,0,3,1.864628007,16,282,175.2750326,27,2,7.407407407,9.803921569,27,0
20200321,S12000017,Highland,3,12,5.088411144,2.968239834,0,0,0,26,260,110.2489081,32,3,9.375,5.625,32,0
20200321,S12000018,Inverclyde,3,18,23.13624679,17.99485861,0,2,2.570694087,8,115,147.81491,15,5,33.33333333,21.97802198,15,0
20200321,S12000019,Midlothian,3,9,9.733939001,6.489292667,1,1,1.081548778,7,163,176.2924508,10,3,30,6.52173913,10,0
20200321,S12000020,Moray,0,2,2.087246921,0,0,0,0,3,66,68.8791484,3,0,0,0,3,0
20200321,S12000021,North Ayrshire,0,11,8.163871159,6.679530948,0,1,0.742170105,12,198,146.9496809,15,0,0,7.317073171,15,0
20200321,S12000023,Orkney Islands,0,0,0,0,0,0,0,0,11,49.39380332,0,0,0,0,0,0
20200321,S12000026,Scottish Borders,0,10,8.657259112,4.328629556,0,0,0,15,218,188.7282486,18,0,0,4.347826087,18,0
20200321,S12000027,Shetland Islands,0,24,104.7120419,0,0,0,0,1,97,423.2111693,1,0,0,1.538461538,1,0
20200321,S12000028,South Ayrshire,4,12,10.65624722,7.104164817,0,0,0,26,185,164.2838114,31,4,12.90322581,8.130081301,31,0
20200321,S12000029,South Lanarkshire,4,19,5.927682276,3.743799332,1,2,0.623966555,29,418,130.4090101,39,4,10.25641026,4.918032787,39,0
20200321,S12000030,Stirling,2,18,19.10625199,10.61458444,0,0,0,19,215,228.2135654,24,2,8.333333333,8.552631579,24,0
20200321,S12000033,Aberdeen City,0,11,4.810425504,1.749245638,0,0,0,8,158,69.09520269,12,0,0,5.405405405,12,0
20200321,S12000034,Aberdeenshire,0,10,3.828337353,1.148501206,0,1,0.382833735,7,159,60.87056391,7,0,0,3.896103896,7,0
20200321,S12000035,Argyll & Bute,1,2,2.329102131,1.164551066,0,0,0,4,99,115.2905555,8,1,12.5,2.222222222,8,0
20200321,S12000036,City of Edinburgh,9,49,9.334577944,4.762539767,1,2,0.381003181,39,946,180.2145048,58,10,17.24137931,8.372093023,58,0
20200321,S12000038,Renfrewshire,5,15,8.37520938,6.700167504,0,1,0.558347292,15,287,160.2456728,26,5,19.23076923,6.593406593,26,0
20200321,S12000039,West Dunbartonshire,2,24,26.98751827,24.73855842,0,1,1.124479928,11,179,201.2819071,15,4,26.66666667,25,15,0
20200321,S12000040,West Lothian,1,10,5.46149645,4.36919716,1,2,1.09229929,8,308,168.2140907,13,1,7.692307692,4.938271605,13,0
20200321,S12000041,Angus,0,11,9.466437177,6.024096386,0,0,0,8,163,140.2753873,9,0,0,7.446808511,9,0
20200321,S12000042,Dundee City,4,26,17.41226895,10.71524243,0,0,0,6,233,156.0407179,11,4,36.36363636,9.659090909,11,0
20200321,S12000045,East Dunbartonshire,1,15,13.80706922,5.522827688,0,0,0,10,198,182.2533137,13,1,7.692307692,9.6,13,0
20200321,S12000015,Fife,2,24,6.424842725,4.015526703,1,1,0.26770178,23,382,102.26208,32,3,9.375,6.926406926,32,0
20200321,S12000024,Perth & Kinross,1,8,5.264889766,4.606778546,0,0,0,8,190,125.041132,9,1,11.11111111,7.619047619,9,0
20200321,S12000046,Glasgow City,9,65,10.26661612,6.633813495,1,3,0.473843821,60,1297,204.8584786,97,10,10.30927835,7.435897436,97,0
20200321,S12000044,North Lanarkshire,3,37,10.83867944,6.737557489,0,0,0,17,421,123.3265958,34,9,26.47058824,13.01115242,34,0
20200322,S12000005,Clackmannanshire,0,4,7.760962359,1.94024059,0,0,0,6,103,199.8447808,10,0,0,3.03030303,10,0
20200322,S12000006,Dumfries & Galloway,4,22,14.77898697,14.10721483,0,0,0,25,532,357.3827758,60,7,11.66666667,5.102040816,60,0
20200322,S12000008,East Ayrshire,1,10,8.196049504,6.556839603,0,0,0,14,211,172.9366445,18,1,5.555555556,5.714285714,18,0
20200322,S12000010,East Lothian,1,4,3.73517602,3.73517602,0,0,0,6,189,176.487067,13,2,15.38461538,5.319148936,13,0
20200322,S12000011,East Renfrewshire,3,18,18.84224851,12.56149901,0,0,0,8,199,208.3115252,15,3,20,12.17948718,15,0
20200322,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,1,31,116.0179641,1,0,0,0,1,0
20200322,S12000014,Falkirk,4,23,14.29548138,11.18776804,0,3,1.864628007,13,295,183.3550873,32,4,12.5,9.954751131,32,0
20200322,S12000017,Highland,2,14,5.936479668,3.816308358,0,0,0,18,278,117.8815248,26,4,15.38461538,7.303370787,26,0
20200322,S12000018,Inverclyde,6,24,30.84832905,25.70694087,0,2,2.570694087,6,121,155.5269923,13,7,53.84615385,28.26086957,13,0
20200322,S12000019,Midlothian,1,10,10.81548778,7.570841445,1,2,2.163097556,6,169,182.7817435,14,1,7.142857143,7.368421053,14,0
20200322,S12000020,Moray,0,2,2.087246921,0,0,0,0,0,66,68.8791484,0,0,0,0,0,0
20200322,S12000021,North Ayrshire,3,14,10.39038148,8.163871159,1,2,1.484340211,17,215,159.5665727,22,3,13.63636364,8.02919708,22,0
20200322,S12000023,Orkney Islands,0,0,0,0,0,0,0,0,11,49.39380332,0,0,0,0,0,0
20200322,S12000026,Scottish Borders,5,15,12.98588867,8.657259112,0,0,0,8,226,195.6540559,14,4,28.57142857,7.826086957,14,0
20200322,S12000027,Shetland Islands,0,24,104.7120419,0,0,0,0,1,98,427.574171,1,0,0,0,1,0
20200322,S12000028,South Ayrshire,4,16,14.20832963,10.65624722,0,0,0,18,203,180.2681822,23,4,17.39130435,8.633093525,23,0
20200322,S12000029,South Lanarkshire,9,28,8.735531775,6.551648832,0,2,0.623966555,13,431,134.4647927,33,9,27.27272727,8.235294118,33,0
20200322,S12000030,Stirling,0,18,19.10625199,9.553125995,0,0,0,15,230,244.1354421,21,0,0,7.547169811,21,0
20200322,S12000033,Aberdeen City,0,11,4.810425504,1.749245638,0,0,0,6,164,71.71907115,9,0,0,5.194805195,9,0
20200322,S12000034,Aberdeenshire,0,10,3.828337353,0.765667471,0,1,0.382833735,4,163,62.40189886,5,0,0,2.739726027,5,0
20200322,S12000035,Argyll & Bute,0,2,2.329102131,1.164551066,0,0,0,5,104,121.1133108,7,0,0,2.040816327,7,0
20200322,S12000036,City of Edinburgh,7,56,10.66808908,5.905549311,0,2,0.381003181,18,964,183.6435334,48,7,14.58333333,9.438202247,48,0
20200322,S12000038,Renfrewshire,2,17,9.491903964,7.816862088,0,1,0.558347292,12,299,166.9458403,18,2,11.11111111,7.73480663,18,0
20200322,S12000039,West Dunbartonshire,1,25,28.1119982,25.86303834,0,1,1.124479928,11,190,213.6511863,18,2,11.11111111,25,18,0
20200322,S12000040,West Lothian,4,14,7.64609503,6.007646095,0,2,1.09229929,10,318,173.6755871,19,5,26.31578947,7.5,19,0
20200322,S12000041,Angus,1,12,10.32702238,6.884681583,0,0,0,8,171,147.1600688,12,1,8.333333333,7.766990291,12,0
20200322,S12000042,Dundee City,3,29,19.42137691,12.05464774,0,0,0,9,242,162.0680418,16,3,18.75,10,16,0
20200322,S12000045,East Dunbartonshire,1,16,14.7275405,6.443298969,0,0,0,8,206,189.6170839,16,1,6.25,8.148148148,16,0
20200322,S12000015,Fife,4,28,7.495649846,4.550930264,2,3,0.803105341,27,409,109.4900281,36,4,11.11111111,7.114624506,36,0
20200322,S12000024,Perth & Kinross,0,8,5.264889766,3.948667325,0,0,0,13,203,133.5965778,15,0,0,6.194690265,15,0
20200322,S12000046,Glasgow City,5,70,11.05635583,7.265605257,1,4,0.631791761,54,1351,213.3876674,88,6,6.818181818,7.585335019,88,0
20200322,S12000044,North Lanarkshire,2,39,11.424554,7.323432053,0,0,0,22,443,129.771216,41,5,12.19512195,13.98601399,41,0
20200323,S12000005,Clackmannanshire,3,7,13.58168413,7.760962359,0,0,0,4,107,207.6057431,12,4,33.33333333,7.936507937,12,0
20200323,S12000006,Dumfries & Galloway,5,27,18.13784764,16.12253124,0,0,0,52,584,392.3149268,112,10,8.928571429,5.430463576,112,0
20200323,S12000008,East Ayrshire,2,12,9.835259405,7.376444554,0,0,0,19,230,188.5091386,25,2,8,6.040268456,25,0
20200323,S12000010,East Lothian,0,4,3.73517602,3.73517602,0,0,0,12,201,187.692595,16,0,0,5.617977528,16,0
20200323,S12000011,East Renfrewshire,1,19,19.88904009,12.56149901,0,0,0,15,214,224.0133989,23,1,4.347826087,10.1910828,23,0
20200323,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,1,32,119.760479,1,0,0,0,1,0
20200323,S12000014,Falkirk,5,28,17.40319473,13.67393872,1,4,2.486170676,28,323,200.7582821,43,7,16.27906977,11.11111111,43,0
20200323,S12000017,Highland,3,17,7.208582453,5.088411144,0,0,0,24,302,128.0583471,49,5,10.20408163,8.695652174,49,0
20200323,S12000018,Inverclyde,7,31,39.84575835,34.70437018,0,2,2.570694087,10,131,168.3804627,24,9,37.5,31.48148148,24,0
20200323,S12000019,Midlothian,1,11,11.89703656,8.652390223,0,2,2.163097556,7,176,190.3525849,11,1,9.090909091,8.333333333,11,0
20200323,S12000020,Moray,0,2,2.087246921,0,0,0,0,5,71,74.09726571,6,0,0,0,6,0
20200323,S12000021,North Ayrshire,2,16,11.87472169,8.906041265,1,3,2.226510316,15,230,170.6991242,18,2,11.11111111,8.695652174,18,0
20200323,S12000023,Orkney Islands,0,0,0,0,0,0,0,0,11,49.39380332,0,0,0,0,0,0
20200323,S12000026,Scottish Borders,6,21,18.18024413,13.85161458,0,0,0,21,247,213.8343001,30,6,20,10.71428571,30,0
20200323,S12000027,Shetland Islands,0,24,104.7120419,0,0,0,0,1,99,431.9371728,1,0,0,0,1,0
20200323,S12000028,South Ayrshire,2,18,15.98437084,12.43228843,0,0,0,19,222,197.1405737,23,2,8.695652174,9.523809524,23,0
20200323,S12000029,South Lanarkshire,9,37,11.54338127,9.047515053,1,3,0.935949833,23,454,141.6404081,45,10,22.22222222,11.15241636,45,0
20200323,S12000030,Stirling,2,20,21.22916888,11.67604288,0,0,0,14,244,258.9958603,16,2,12.5,8.917197452,16,0
20200323,S12000033,Aberdeen City,3,14,6.122359732,3.061179866,0,0,0,18,182,79.59067652,28,6,21.42857143,11.11111111,28,0
20200323,S12000034,Aberdeenshire,2,12,4.594004824,1.531334941,0,1,0.382833735,11,174,66.61306994,18,4,22.22222222,7.058823529,18,0
20200323,S12000035,Argyll & Bute,4,6,6.987306393,5.822755328,0,0,0,7,111,129.2651683,17,4,23.52941176,7.936507937,17,0
20200323,S12000036,City of Edinburgh,13,69,13.14460976,8.1915684,0,2,0.381003181,38,1002,190.8825939,74,14,18.91891892,11.97339246,74,0
20200323,S12000038,Renfrewshire,6,23,12.84198772,10.60859855,0,1,0.558347292,31,330,184.2546064,41,6,14.63414634,9.547738693,41,0
20200323,S12000039,West Dunbartonshire,4,29,32.60991791,28.1119982,0,1,1.124479928,4,194,218.149106,12,5,41.66666667,30.43478261,12,0
20200323,S12000040,West Lothian,4,18,9.83069361,8.192244675,0,2,1.09229929,20,338,184.59858,33,4,12.12121212,9.356725146,33,0
20200323,S12000041,Angus,0,12,10.32702238,6.024096386,0,0,0,23,194,166.9535284,28,0,0,5.691056911,28,0
20200323,S12000042,Dundee City,8,37,24.77899812,16.7425663,0,0,0,21,263,176.1317975,35,10,28.57142857,14.28571429,35,0
20200323,S12000045,East Dunbartonshire,0,16,14.7275405,5.522827688,0,0,0,15,221,203.4241532,27,0,0,5.479452055,27,0
20200323,S12000015,Fife,10,38,10.17266765,7.227948066,1,4,1.070807121,35,444,118.8595904,49,10,20.40816327,10.40892193,49,0
20200323,S12000024,Perth & Kinross,3,11,7.239223429,5.923000987,0,0,0,17,220,144.7844686,22,3,13.63636364,8.333333333,22,0
20200323,S12000046,Glasgow City,23,93,14.68915845,10.42456406,0,4,0.631791761,79,1430,225.8655547,152,25,16.44736842,9.575757576,152,0
20200323,S12000044,North Lanarkshire,7,46,13.47511498,8.2022439,0,0,0,40,483,141.4887073,59,9,15.25423729,14.75409836,59,0
20200324,S12000005,Clackmannanshire,1,8,15.52192472,9.701202949,1,1,1.94024059,9,116,225.0679084,15,1,6.666666667,8.695652174,15,0
20200324,S12000006,Dumfries & Galloway,8,35,23.51202472,19.48139191,0,0,0,51,635,426.5753057,119,14,11.76470588,6.265984655,119,0
20200324,S12000008,East Ayrshire,2,14,11.47446931,7.376444554,1,1,0.81960495,20,250,204.9012376,28,2,7.142857143,5.732484076,28,0
20200324,S12000010,East Lothian,3,7,6.536558035,6.536558035,0,0,0,10,211,197.0305351,16,3,18.75,8.602150538,16,0
20200324,S12000011,East Renfrewshire,0,19,19.88904009,11.51470742,0,0,0,9,223,233.4345232,11,0,0,8.510638298,11,0
20200324,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,0,32,119.760479,1,0,0,0,1,0
20200324,S12000014,Falkirk,8,36,22.37553608,17.40319473,0,4,2.486170676,30,353,219.4045621,49,9,18.36734694,13.22957198,49,0
20200324,S12000017,Highland,0,17,7.208582453,4.664376882,0,0,0,22,324,137.3871009,70,0,0,6.513409962,70,0
20200324,S12000018,Inverclyde,10,41,52.69922879,44.98714653,0,2,2.570694087,13,144,185.0899743,30,11,36.66666667,33.87096774,30,0
20200324,S12000019,Midlothian,2,13,14.06013411,10.81548778,0,2,2.163097556,12,188,203.3311702,21,3,14.28571429,11,21,0
20200324,S12000020,Moray,0,2,2.087246921,0,0,0,0,3,74,77.22813609,4,0,0,0,4,0
20200324,S12000021,North Ayrshire,9,25,18.55425263,14.84340211,1,4,2.968680422,29,259,192.2220573,43,9,20.93023256,12.98701299,43,0
20200324,S12000023,Orkney Islands,0,0,0,0,0,0,0,3,14,62.86484059,3,0,0,0,3,0
20200324,S12000026,Scottish Borders,9,30,25.97177734,21.64314778,0,0,0,12,259,224.223011,24,8,33.33333333,15.86206897,24,0
20200324,S12000027,Shetland Islands,0,24,104.7120419,0,0,0,0,2,101,440.6631763,3,0,0,0,3,0
20200324,S12000028,South Ayrshire,10,28,24.86457686,19.53645325,0,0,0,18,240,213.1249445,35,10,28.57142857,13.33333333,35,0
20200324,S12000029,South Lanarkshire,16,53,16.53511372,13.72726422,0,3,0.935949833,35,489,152.5598228,71,18,25.35211268,15.21035599,71,0
20200324,S12000030,Stirling,5,25,26.5364611,15.92187666,0,0,0,19,263,279.1635707,29,6,20.68965517,11.44578313,29,0
20200324,S12000033,Aberdeen City,4,18,7.87160537,3.935802685,0,0,0,26,208,90.96077317,36,5,13.88888889,11.40350877,36,0
20200324,S12000034,Aberdeenshire,2,14,5.359672294,2.297002412,0,1,0.382833735,15,189,72.35557597,18,3,16.66666667,9.782608696,18,0
20200324,S12000035,Argyll & Bute,4,10,11.64551066,10.48095959,0,0,0,14,125,145.5688832,28,5,17.85714286,12.04819277,28,0
20200324,S12000036,City of Edinburgh,19,88,16.76413998,11.23959385,0,2,0.381003181,51,1053,200.598175,98,22,22.44897959,15.45064378,98,0
20200324,S12000038,Renfrewshire,1,24,13.40033501,10.60859855,0,1,0.558347292,19,349,194.8632049,26,3,11.53846154,10.71428571,26,0
20200324,S12000039,West Dunbartonshire,2,31,34.85887777,26.98751827,1,2,2.248959856,9,203,228.2694254,16,2,12.5,27.04918033,16,0
20200324,S12000040,West Lothian,1,19,10.37684326,7.64609503,0,2,1.09229929,24,362,197.7061715,36,2,5.555555556,8.695652174,36,0
20200324,S12000041,Angus,5,17,14.62994836,10.32702238,0,0,0,22,216,185.8864028,31,5,16.12903226,8.219178082,31,0
20200324,S12000042,Dundee City,10,47,31.47602465,22.76989017,0,0,0,46,309,206.9381195,58,10,17.24137931,15.85903084,58,0
20200324,S12000045,East Dunbartonshire,7,23,21.17083947,11.04565538,0,0,0,21,242,222.7540501,37,7,18.91891892,7.692307692,37,0
20200324,S12000015,Fife,3,41,10.97577299,7.763351626,0,4,1.070807121,28,472,126.3552403,32,3,9.375,10.94890511,32,0
20200324,S12000024,Perth & Kinross,5,16,10.52977953,7.89733465,0,0,0,31,251,165.1859164,40,5,12.5,9.027777778,40,0
20200324,S12000046,Glasgow City,15,108,17.05837756,12.00404347,1,5,0.789739702,87,1517,239.6070255,155,17,10.96774194,9.91831972,155,0
20200324,S12000044,North Lanarkshire,6,52,15.23273867,8.2022439,2,2,0.585874564,30,513,150.2768257,61,16,26.2295082,17.09677419,61,0
20200325,S12000005,Clackmannanshire,3,11,21.34264649,15.52192472,0,1,1.94024059,11,127,246.4105549,21,4,19.04761905,12.5,21,0
20200325,S12000006,Dumfries & Galloway,8,43,28.8862018,22.84025259,1,1,0.671772135,55,690,463.5227731,133,16,12.03007519,7.702182285,133,0
20200325,S12000008,East Ayrshire,5,19,15.57249406,9.835259405,0,1,0.81960495,15,265,217.1953119,29,8,27.5862069,9.615384615,29,0
20200325,S12000010,East Lothian,6,13,12.13932207,12.13932207,0,0,0,15,226,211.0374451,29,8,27.5862069,14.67889908,29,0
20200325,S12000011,East Renfrewshire,7,26,27.21658118,18.84224851,0,0,0,16,239,250.1831885,32,9,28.125,13.7254902,32,0
20200325,S12000013,Na h-Eileanan Siar,0,0,0,0,0,0,0,4,36,134.7305389,7,0,0,0,7,0
20200325,S12000014,Falkirk,7,43,26.72633476,19.26782274,0,4,2.486170676,29,382,237.4292995,48,8,16.66666667,13.28413284,48,0
20200325,S12000017,Highland,4,21,8.904719501,5.936479668,0,0,0,17,341,144.5956833,65,9,13.84615385,8,65,0
20200325,S12000018,Inverclyde,5,46,59.12596401,51.41388175,0,2,2.570694087,6,150,192.8020566,18,6,33.33333333,37.5,18,0
20200325,S12000019,Midlothian,1,14,15.14168289,11.89703656,0,2,2.163097556,13,201,217.3913043,25,2,8,11.50442478,25,0
20200325,S12000020,Moray,0,2,2.087246921,0,0,0,0,6,80,83.48987685,8,0,0,0,8,0
20200325,S12000021,North Ayrshire,3,28,20.78076295,15.58557221,0,4,2.968680422,19,278,206.3232893,35,4,11.42857143,12.94117647,35,0
20200325,S12000023,Orkney Islands,0,0,0,0,0,0,0,1,15,67.35518635,1,0,0,0,1,0
20200325,S12000026,Scottish Borders,9,39,33.76331054,27.70322916,1,1,0.865725911,12,271,234.6117219,23,9,39.13043478,20.68965517,23,0
20200325,S12000027,Shetland Islands,2,26,113.4380454,8.72600349,0,0,0,7,108,471.2041885,11,2,18.18181818,6.25,11,0
20200325,S12000028,South Ayrshire,8,36,31.96874167,26.64061806,0,0,0,17,257,228.2212947,31,9,29.03225806,17.03296703,31,0
20200325,S12000029,South Lanarkshire,10,63,19.65494649,16.22313044,0,3,0.935949833,37,526,164.1032041,60,11,18.33333333,17.55485893,60,0
20200325,S12000030,Stirling,7,32,33.9666702,21.22916888,0,0,0,9,272,288.7166967,22,11,50,16.56441718,22,0
20200325,S12000033,Aberdeen City,2,20,8.746228189,4.373114095,0,0,0,25,233,101.8935584,35,3,8.571428571,10.86956522,35,0
20200325,S12000034,Aberdeenshire,5,19,7.273840971,4.211171088,0,1,0.382833735,11,200,76.56674706,25,8,32,16.34615385,25,0
20200325,S12000035,Argyll & Bute,1,11,12.81006172,11.64551066,1,1,1.164551066,7,132,153.7207407,20,7,35,17.89473684,20,0
20200325,S12000036,City of Edinburgh,9,97,18.4786543,12.38260339,1,3,0.571504772,60,1113,212.0282704,106,14,13.20754717,15.47388781,106,0
20200325,S12000038,Renfrewshire,1,25,13.9586823,10.60859855,1,2,1.116694584,22,371,207.1468453,35,1,2.857142857,10.19417476,35,0
20200325,S12000039,West Dunbartonshire,1,32,35.9833577,25.86303834,0,2,2.248959856,8,211,237.2652648,15,3,20,27.19298246,15,0
20200325,S12000040,West Lothian,1,20,10.9229929,7.64609503,1,3,1.638448935,24,386,210.813763,32,1,3.125,8.29015544,32,0
20200325,S12000041,Angus,8,25,21.51462995,16.35111876,1,1,0.860585198,35,251,216.0068847,47,8,17.0212766,10.43956044,47,0
20200325,S12000042,Dundee City,13,60,40.18215912,30.13661934,1,1,0.669702652,34,343,229.7080096,55,13,23.63636364,17.87072243,55,0
20200325,S12000045,East Dunbartonshire,5,28,25.77319588,14.7275405,1,1,0.920471281,13,255,234.7201767,28,5,17.85714286,9.81595092,28,0
20200325,S12000015,Fife,8,49,13.11738723,9.369562308,0,4,1.070807121,35,507,135.7248026,61,9,14.75409836,12.17105263,61,0
20200325,S12000024,Perth & Kinross,8,24,15.7946693,12.5041132,0,0,0,37,288,189.5360316,52,8,15.38461538,10.63829787,52,0
20200325,S12000046,Glasgow City,24,132,20.84912813,15.32095021,1,6,0.947687642,77,1594,251.7690169,166,27,16.26506024,12,166,0
20200325,S12000044,North Lanarkshire,11,63,18.45504877,9.959867592,0,2,0.585874564,40,553,161.994317,78,21,26.92307692,19.94134897,78,0
