date,race,age,confirmed_cases_total,confirmed_cases_percent,deaths_total,deaths_percent,population_percent
2020-11-26,Latino,18+,429729,0.5750000000000001,9195,0.485,0.363
2020-11-26,Latino,18-34,176591,0.613,205,0.7000000000000001,0.45
2020-11-26,Latino,35-49,127670,0.621,811,0.762,0.415
2020-11-26,Latino,50-64,88429,0.552,2463,0.682,0.322
2020-11-26,Latino,65-79,28527,0.434,3161,0.512,0.218
2020-11-26,Latino,80+,8511,0.311,2555,0.32799999999999996,0.196
2020-11-26,Latino,Total,498144,0.59,9196,0.485,0.389
2020-11-26,Other,0-17,12272,0.127,0,0.0,0.044000000000000004
2020-11-26,Other,18+,85379,0.115,316,0.016,0.022000000000000002
2020-11-26,Other,18-34,35125,0.122,4,0.013000000000000001,0.032
2020-11-26,Other,35-49,24507,0.119,21,0.019999999999999997,0.021
2020-11-26,Other,50-64,17750,0.111,44,0.012,0.017
2020-11-26,Other,65-79,6041,0.092,103,0.017,0.015
2020-11-26,Other,80+,1956,0.072,144,0.019,0.013
2020-11-26,Other,Total,97686,0.116,316,0.016,0.027000000000000003
2020-11-26,White,0-17,10448,0.10800000000000001,0,0.0,0.292
2020-11-26,White,18+,150320,0.201,5746,0.303,0.38799999999999996
2020-11-26,White,18-34,49225,0.171,27,0.092,0.302
2020-11-26,White,35-49,32548,0.158,82,0.077,0.325
2020-11-26,White,50-64,34851,0.218,576,0.159,0.43
2020-11-26,White,65-79,21627,0.32899999999999996,1758,0.28500000000000003,0.54
2020-11-26,White,80+,12069,0.441,3303,0.424,0.5720000000000001
2020-11-26,White,Total,160875,0.191,5747,0.303,0.366
2020-11-27,Asian,0-17,3545,0.036000000000000004,1,0.5,0.13
2020-11-27,Asian,18+,49828,0.066,2309,0.122,0.165
2020-11-27,Asian,18-34,15835,0.054000000000000006,19,0.065,0.151
2020-11-27,Asian,35-49,13262,0.064,79,0.07400000000000001,0.179
2020-11-27,Asian,50-64,11698,0.07200000000000001,281,0.078,0.16699999999999998
2020-11-27,Asian,65-79,5805,0.08800000000000001,646,0.105,0.172
2020-11-27,Asian,80+,3228,0.11699999999999999,1284,0.165,0.172
2020-11-27,Asian,Total,53390,0.062,2310,0.122,0.157
2020-11-27,Black,0-17,2720,0.027999999999999997,0,0.0,0.054000000000000006
2020-11-27,Black,18+,32530,0.043,1385,0.073,0.061
2020-11-27,Black,18-34,11437,0.039,38,0.129,0.065
2020-11-27,Black,35-49,7860,0.038,71,0.067,0.059
2020-11-27,Black,50-64,7703,0.048,251,0.069,0.064
2020-11-27,Black,65-79,3904,0.059,514,0.083,0.055
2020-11-27,Black,80+,1626,0.059,511,0.065,0.048
2020-11-27,Black,Total,35284,0.040999999999999995,1385,0.073,0.06
2020-11-27,Latino,0-17,68952,0.7020000000000001,1,0.5,0.479
2020-11-27,Latino,18+,434275,0.5750000000000001,9213,0.485,0.363
2020-11-27,Latino,18-34,178467,0.613,206,0.7010000000000001,0.45
2020-11-27,Latino,35-49,129073,0.621,811,0.762,0.415
2020-11-27,Latino,50-64,89344,0.552,2466,0.6809999999999999,0.322
2020-11-27,Latino,65-79,28821,0.433,3167,0.512,0.218
2020-11-27,Latino,80+,8569,0.311,2563,0.32799999999999996,0.196
2020-11-27,Latino,Total,503566,0.59,9214,0.485,0.389
2020-11-27,Other,0-17,12400,0.126,0,0.0,0.044000000000000004
2020-11-27,Other,18+,86360,0.114,320,0.017,0.022000000000000002
2020-11-27,Other,18-34,35575,0.122,4,0.013000000000000001,0.032
2020-11-27,Other,35-49,24765,0.119,21,0.019999999999999997,0.021
2020-11-27,Other,50-64,17950,0.111,45,0.013000000000000001,0.017
2020-11-27,Other,65-79,6097,0.092,104,0.017,0.015
2020-11-27,Other,80+,1973,0.072,146,0.019,0.013
2020-11-27,Other,Total,98795,0.116,320,0.017,0.027000000000000003
2020-11-27,White,0-17,10642,0.10800000000000001,0,0.0,0.292
2020-11-27,White,18+,152247,0.20199999999999999,5757,0.303,0.38799999999999996
2020-11-27,White,18-34,49890,0.171,27,0.092,0.302
2020-11-27,White,35-49,32987,0.159,83,0.078,0.325
2020-11-27,White,50-64,35298,0.218,577,0.159,0.43
2020-11-27,White,65-79,21892,0.32899999999999996,1760,0.28400000000000003,0.54
2020-11-27,White,80+,12180,0.442,3310,0.424,0.5720000000000001
2020-11-27,White,Total,162997,0.191,5758,0.303,0.366
2020-11-28,Asian,0-17,3602,0.036000000000000004,1,0.5,0.13
2020-11-28,Asian,18+,50522,0.067,2313,0.122,0.165
2020-11-28,Asian,18-34,16046,0.055,19,0.065,0.151
2020-11-28,Asian,35-49,13441,0.064,79,0.07400000000000001,0.179
2020-11-28,Asian,50-64,11889,0.07200000000000001,283,0.078,0.16699999999999998
2020-11-28,Asian,65-79,5898,0.08800000000000001,647,0.104,0.172
2020-11-28,Asian,80+,3248,0.11599999999999999,1287,0.165,0.172
2020-11-28,Asian,Total,54141,0.062,2316,0.122,0.157
2020-11-28,Black,0-17,2753,0.027999999999999997,0,0.0,0.054000000000000006
2020-11-28,Black,18+,32862,0.043,1388,0.073,0.061
2020-11-28,Black,18-34,11560,0.039,38,0.129,0.065
2020-11-28,Black,35-49,7939,0.038,71,0.067,0.059
2020-11-28,Black,50-64,7785,0.048,253,0.07,0.064
2020-11-28,Black,65-79,3939,0.057999999999999996,515,0.083,0.055
2020-11-28,Black,80+,1639,0.059,511,0.065,0.048
2020-11-28,Black,Total,35650,0.040999999999999995,1388,0.073,0.06
2020-11-28,Latino,0-17,69583,0.7000000000000001,1,0.5,0.479
2020-11-28,Latino,18+,438135,0.5740000000000001,9226,0.485,0.363
2020-11-28,Latino,18-34,180039,0.612,206,0.7010000000000001,0.45
2020-11-28,Latino,35-49,130142,0.619,813,0.762,0.415
2020-11-28,Latino,50-64,903176,0.55,2467,0.68,0.322
2020-11-28,Latino,65-79,29132,0.43200000000000005,3172,0.512,0.218
2020-11-28,Latino,80+,8645,0.31,2568,0.32799999999999996,0.196
2020-11-28,Latino,Total,508059,0.588,9227,0.485,0.389
2020-11-28,Other,0-17,12614,0.127,0,0.0,0.044000000000000004
2020-11-28,Other,18+,87713,0.115,319,0.017,0.022000000000000002
2020-11-28,Other,18-34,36176,0.123,4,0.013000000000000001,0.032
2020-11-28,Other,35-49,25198,0.119,21,0.019999999999999997,0.021
2020-11-28,Other,50-64,18223,0.111,45,0.013000000000000001,0.017
2020-11-28,Other,65-79,6202,0.092,104,0.017,0.015
2020-11-28,Other,80+,2014,0.073,146,0.019,0.013
2020-11-28,Other,Total,100463,0.116,320,0.017,0.027000000000000003
2020-11-28,White,0-17,10857,0.109,0,0.0,0.292
2020-11-28,White,18+,154547,0.20199999999999999,5767,0.303,0.38799999999999996
2020-11-28,White,18-34,50597,0.172,27,0.092,0.302
2020-11-28,White,35-49,33542,0.16,83,0.078,0.325
2020-11-28,White,50-64,35818,0.21899999999999997,578,0.159,0.43
2020-11-28,White,65-79,22266,0.33,1762,0.28400000000000003,0.54
2020-11-28,White,80+,12324,0.442,3317,0.424,0.5720000000000001
2020-11-28,White,Total,165513,0.192,5768,0.303,0.366
2020-11-29,Asian,0-17,3684,0.036000000000000004,1,0.5,0.13
2020-11-29,Asian,18+,51222,0.067,2320,0.122,0.165
2020-11-29,Asian,18-34,16264,0.055,19,0.065,0.151
2020-11-29,Asian,35-49,13618,0.064,79,0.07400000000000001,0.179
2020-11-29,Asian,50-64,12068,0.07200000000000001,283,0.078,0.16699999999999998
2020-11-29,Asian,65-79,5998,0.08800000000000001,650,0.105,0.172
2020-11-29,Asian,80+,3274,0.11599999999999999,1289,0.165,0.172
2020-11-29,Asian,Total,54923,0.062,2321,0.122,0.157
2020-11-29,Black,0-17,2784,0.027999999999999997,0,0.0,0.054000000000000006
2020-11-29,Black,18+,33234,0.043,1391,0.073,0.061
2020-11-29,Black,18-34,11707,0.039,38,0.129,0.065
2020-11-29,Black,35-49,8032,0.038,72,0.067,0.059
2020-11-29,Black,50-64,7868,0.047,253,0.07,0.064
2020-11-29,Black,65-79,3974,0.057999999999999996,515,0.083,0.055
2020-11-29,Black,80+,1653,0.059,513,0.065,0.048
2020-11-29,Black,Total,36052,0.040999999999999995,1391,0.073,0.06
2020-11-29,Latino,0-17,70315,0.6980000000000001,1,0.5,0.479
2020-11-29,Latino,18+,442234,0.5720000000000001,9232,0.485,0.363
2020-11-29,Latino,18-34,181756,0.61,207,0.7020000000000001,0.45
2020-11-29,Latino,35-49,131297,0.618,814,0.7609999999999999,0.415
2020-11-29,Latino,50-64,91066,0.5489999999999999,2468,0.68,0.322
2020-11-29,Latino,65-79,29408,0.431,3173,0.511,0.218
2020-11-29,Latino,80+,8706,0.309,2570,0.32799999999999996,0.196
2020-11-29,Latino,Total,512887,0.5870000000000001,9233,0.485,0.389
2020-11-29,Other,0-17,12858,0.128,0,0.0,0.044000000000000004
2020-11-29,Other,18+,89150,0.115,321,0.017,0.022000000000000002
2020-11-29,Other,18-34,36717,0.123,4,0.013000000000000001,0.032
2020-11-29,Other,35-49,25581,0.12,21,0.019999999999999997,0.021
2020-11-29,Other,50-64,18522,0.111,45,0.013000000000000001,0.017
2020-11-29,Other,65-79,6285,0.092,104,0.017,0.015
2020-11-29,Other,80+,2045,0.073,147,0.019,0.013
2020-11-29,Other,Total,102044,0.11699999999999999,321,0.017,0.027000000000000003
2020-11-29,White,0-17,11066,0.11,0,0.0,0.292
2020-11-29,White,18+,156637,0.203,5780,0.304,0.38799999999999996
2020-11-29,White,18-34,51290,0.172,27,0.092,0.302
2020-11-29,White,35-49,33997,0.16,83,0.078,0.325
2020-11-29,White,50-64,36311,0.21899999999999997,578,0.159,0.43
2020-11-29,White,65-79,22587,0.331,1771,0.28500000000000003,0.54
2020-11-29,White,80+,12452,0.44299999999999995,3321,0.424,0.5720000000000001
2020-11-29,White,Total,167813,0.192,5781,0.304,0.366
2020-11-30,Asian,0-17,3746,0.036000000000000004,1,0.5,0.13
2020-11-30,Asian,18+,51912,0.067,2326,0.122,0.165
2020-11-30,Asian,18-34,16516,0.055,19,0.065,0.151
2020-11-30,Asian,35-49,13806,0.064,79,0.07400000000000001,0.179
2020-11-30,Asian,50-64,12231,0.073,283,0.078,0.16699999999999998
2020-11-30,Asian,65-79,6072,0.08800000000000001,651,0.105,0.172
2020-11-30,Asian,80+,3287,0.11599999999999999,1294,0.165,0.172
2020-11-30,Asian,Total,55676,0.063,2327,0.122,0.157
2020-11-30,Black,0-17,2824,0.027999999999999997,0,0.0,0.054000000000000006
2020-11-30,Black,18+,33552,0.043,1391,0.073,0.061
2020-11-30,Black,18-34,11838,0.039,38,0.129,0.065
2020-11-30,Black,35-49,8098,0.038,72,0.067,0.059
2020-11-30,Black,50-64,7951,0.047,254,0.07,0.064
2020-11-30,Black,65-79,3999,0.057999999999999996,513,0.083,0.055
2020-11-30,Black,80+,1666,0.059,514,0.065,0.048
2020-11-30,Black,Total,36410,0.040999999999999995,1391,0.073,0.06
2020-11-30,Latino,0-17,71171,0.6980000000000001,1,0.5,0.479
2020-11-30,Latino,18+,446910,0.5720000000000001,9244,0.485,0.363
2020-11-30,Latino,18-34,183776,0.61,207,0.7020000000000001,0.45
2020-11-30,Latino,35-49,132715,0.618,813,0.7609999999999999,0.415
2020-11-30,Latino,50-64,91933,0.5479999999999999,2474,0.68,0.322
2020-11-30,Latino,65-79,29708,0.431,3177,0.511,0.218
2020-11-30,Latino,80+,8777,0.309,2573,0.327,0.196
2020-11-30,Latino,Total,518419,0.5870000000000001,9245,0.485,0.389
2020-11-30,Other,0-17,13052,0.128,0,0.0,0.044000000000000004
2020-11-30,Other,18+,90224,0.116,319,0.017,0.022000000000000002
2020-11-30,Other,18-34,37218,0.123,4,0.013000000000000001,0.032
2020-11-30,Other,35-49,25863,0.12,21,0.019999999999999997,0.021
2020-11-30,Other,50-64,18724,0.111,45,0.013000000000000001,0.017
2020-11-30,Other,65-79,6345,0.092,104,0.017,0.015
2020-11-30,Other,80+,2074,0.073,145,0.019,0.013
2020-11-30,Other,Total,103312,0.11699999999999999,319,0.017,0.027000000000000003
2020-11-30,White,0-17,11212,0.11,0,0.0,0.292
2020-11-30,White,18+,158542,0.203,5793,0.304,0.38799999999999996
2020-11-30,White,18-34,51917,0.172,27,0.092,0.302
2020-11-30,White,35-49,34430,0.16,83,0.078,0.325
2020-11-30,White,50-64,36795,0.21899999999999997,580,0.16,0.43
2020-11-30,White,65-79,22835,0.331,1772,0.28500000000000003,0.54
2020-11-30,White,80+,12565,0.44299999999999995,3331,0.424,0.5720000000000001
2020-11-30,White,Total,169865,0.192,5794,0.304,0.366
2020-12-01,Asian,0-17,3853,0.037000000000000005,1,0.5,0.13
2020-12-01,Asian,18+,52931,0.067,2341,0.122,0.165
2020-12-01,Asian,18-34,16889,0.055,19,0.065,0.151
2020-12-01,Asian,35-49,14088,0.065,80,0.075,0.179
2020-12-01,Asian,50-64,12468,0.073,284,0.078,0.16699999999999998
2020-12-01,Asian,65-79,6157,0.08800000000000001,654,0.105,0.172
2020-12-01,Asian,80+,3329,0.11599999999999999,1304,0.165,0.172
2020-12-01,Asian,Total,56802,0.063,2342,0.122,0.157
2020-12-01,Black,0-17,2886,0.027999999999999997,0,0.0,0.054000000000000006
2020-12-01,Black,18+,34092,0.043,1400,0.073,0.061
2020-12-01,Black,18-34,12030,0.039,38,0.128,0.065
2020-12-01,Black,35-49,8223,0.038,73,0.068,0.059
2020-12-01,Black,50-64,8091,0.047,255,0.07,0.064
2020-12-01,Black,65-79,4059,0.057999999999999996,519,0.083,0.055
2020-12-01,Black,80+,1689,0.059,515,0.065,0.048
2020-12-01,Black,Total,37012,0.040999999999999995,1400,0.073,0.06
2020-12-01,Latino,0-17,72260,0.6960000000000001,1,0.5,0.479
2020-12-01,Latino,18+,453177,0.5710000000000001,9298,0.485,0.363
2020-12-01,Latino,18-34,186446,0.609,208,0.7030000000000001,0.45
2020-12-01,Latino,35-49,134526,0.616,819,0.7609999999999999,0.415
2020-12-01,Latino,50-64,93226,0.547,2488,0.6809999999999999,0.322
2020-12-01,Latino,65-79,30116,0.43,3192,0.511,0.218
2020-12-01,Latino,80+,8863,0.308,2591,0.327,0.196
2020-12-01,Latino,Total,525780,0.585,9299,0.485,0.389
2020-12-01,Other,0-17,13354,0.129,0,0.0,0.044000000000000004
2020-12-01,Other,18+,92049,0.116,323,0.016,0.022000000000000002
2020-12-01,Other,18-34,37931,0.12400000000000001,4,0.013000000000000001,0.032
2020-12-01,Other,35-49,26388,0.12,21,0.019999999999999997,0.021
2020-12-01,Other,50-64,19129,0.112,46,0.013000000000000001,0.017
2020-12-01,Other,65-79,6485,0.093,105,0.017,0.015
2020-12-01,Other,80+,2116,0.074,147,0.019,0.013
2020-12-01,Other,Total,105438,0.11699999999999999,323,0.016,0.027000000000000003
2020-12-01,White,0-17,11501,0.111,0,0.0,0.292
2020-12-01,White,18+,161706,0.204,5824,0.304,0.38799999999999996
2020-12-01,White,18-34,52920,0.173,27,0.091,0.302
2020-12-01,White,35-49,35130,0.161,83,0.077,0.325
2020-12-01,White,50-64,37580,0.22,579,0.159,0.43
2020-12-01,White,65-79,23297,0.332,1779,0.28500000000000003,0.54
2020-12-01,White,80+,12779,0.444,3356,0.424,0.5720000000000001
2020-12-01,White,Total,173320,0.193,5825,0.304,0.366
2020-12-02,Asian,0-17,3932,0.037000000000000005,1,0.5,0.13
2020-12-02,Asian,18+,53981,0.067,2349,0.122,0.165
2020-12-02,Asian,18-34,17233,0.055,20,0.067,0.151
2020-12-02,Asian,35-49,14377,0.065,80,0.075,0.179
2020-12-02,Asian,50-64,12714,0.073,286,0.078,0.16699999999999998
2020-12-02,Asian,65-79,6269,0.08800000000000001,656,0.104,0.172
2020-12-02,Asian,80+,3388,0.11599999999999999,1307,0.16399999999999998,0.172
2020-12-02,Asian,Total,57930,0.063,2350,0.122,0.157
2020-12-02,Black,0-17,2934,0.027999999999999997,0,0.0,0.054000000000000006
2020-12-02,Black,18+,34529,0.043,1406,0.073,0.061
2020-12-02,Black,18-34,12199,0.039,38,0.128,0.065
2020-12-02,Black,35-49,8324,0.038,73,0.068,0.059
2020-12-02,Black,50-64,8201,0.047,254,0.069,0.064
2020-12-02,Black,65-79,4097,0.057999999999999996,522,0.083,0.055
2020-12-02,Black,80+,1708,0.057999999999999996,519,0.065,0.048
2020-12-02,Black,Total,37497,0.040999999999999995,1406,0.073,0.06
2020-12-02,Latino,0-17,73383,0.6940000000000001,1,0.5,0.479
2020-12-02,Latino,18+,459803,0.5700000000000001,9341,0.484,0.363
2020-12-02,Latino,18-34,189236,0.609,208,0.7000000000000001,0.45
2020-12-02,Latino,35-49,136519,0.616,821,0.7609999999999999,0.415
2020-12-02,Latino,50-64,94545,0.546,2501,0.6809999999999999,0.322
2020-12-02,Latino,65-79,30531,0.429,3201,0.51,0.218
2020-12-02,Latino,80+,8972,0.307,2610,0.32799999999999996,0.196
2020-12-02,Latino,Total,533533,0.585,9342,0.484,0.389
2020-12-02,Other,0-17,13617,0.129,0,0.0,0.044000000000000004
2020-12-02,Other,18+,93369,0.116,327,0.016,0.022000000000000002
2020-12-02,Other,18-34,38481,0.124,4,0.013000000000000001,0.032
2020-12-02,Other,35-49,26733,0.121,21,0.019999999999999997,0.021
2020-12-02,Other,50-64,19415,0.112,47,0.013000000000000001,0.017
2020-12-02,Other,65-79,6579,0.092,107,0.018,0.015
2020-12-02,Other,80+,2161,0.074,148,0.019,0.013
2020-12-02,Other,Total,107021,0.11699999999999999,327,0.016,0.027000000000000003
2020-12-02,White,0-17,11812,0.11199999999999999,0,0.0,0.292
2020-12-02,White,18+,164669,0.204,5874,0.304,0.38799999999999996
2020-12-02,White,18-34,53826,0.173,27,0.091,0.302
2020-12-02,White,35-49,35815,0.161,84,0.078,0.325
2020-12-02,White,50-64,38300,0.221,583,0.159,0.43
2020-12-02,White,65-79,23748,0.33299999999999996,1795,0.28600000000000003,0.54
2020-12-02,White,80+,12980,0.444,3385,0.425,0.5720000000000001
2020-12-02,White,Total,176596,0.19399999999999998,5875,0.304,0.366
2020-12-03,Asian,0-17,4061,0.038,1,0.5,0.13
2020-12-03,Asian,18+,55090,0.067,2360,0.121,0.165
2020-12-03,Asian,18-34,17611,0.055999999999999994,19,0.063,0.151
2020-12-03,Asian,35-49,14694,0.065,81,0.075,0.179
2020-12-03,Asian,50-64,12978,0.073,287,0.078,0.16699999999999998
2020-12-03,Asian,65-79,6378,0.08800000000000001,659,0.104,0.172
2020-12-03,Asian,80+,3429,0.11599999999999999,1314,0.163,0.172
2020-12-03,Asian,Total,59170,0.063,2361,0.121,0.157
2020-12-03,Black,0-17,2981,0.027999999999999997,0,0.0,0.054000000000000006
2020-12-03,Black,18+,35121,0.043,1414,0.073,0.061
2020-12-03,Black,18-34,12424,0.039,39,0.13,0.065
2020-12-03,Black,35-49,8483,0.038,73,0.067,0.059
2020-12-03,Black,50-64,8338,0.047,254,0.069,0.064
2020-12-03,Black,65-79,4150,0.057,524,0.083,0.055
2020-12-03,Black,80+,1726,0.057999999999999996,524,0.065,0.048
2020-12-03,Black,Total,38137,0.040999999999999995,1414,0.073,0.06
2020-12-03,Latino,0-17,74768,0.6930000000000001,1,0.5,0.479
2020-12-03,Latino,18+,467398,0.5690000000000001,9426,0.484,0.363
2020-12-03,Latino,18-34,192451,0.608,211,0.7030000000000001,0.45
2020-12-03,Latino,35-49,138834,0.615,829,0.7609999999999999,0.415
2020-12-03,Latino,50-64,96054,0.545,2524,0.6809999999999999,0.322
2020-12-03,Latino,65-79,30981,4.28,3227,0.509,0.218
2020-12-03,Latino,80+,9078,0.306,2635,0.327,0.196
2020-12-03,Latino,Total,542513,0.584,9427,0.484,0.389
2020-12-03,Other,0-17,13897,0.129,0,0.0,0.044000000000000004
2020-12-03,Other,18+,95068,0.116,338,0.017,0.022000000000000002
2020-12-03,Other,18-34,39237,0.124,4,0.013000000000000001,0.032
2020-12-03,Other,35-49,27121,0.12,22,0.019999999999999997,0.021
2020-12-03,Other,50-64,19737,0.111,48,0.013000000000000001,0.017
2020-12-03,Other,65-79,6739,0.093,110,0.018,0.015
2020-12-03,Other,80+,2234,0.076,154,0.019,0.013
2020-12-03,Other,Total,109002,0.11699999999999999,338,0.017,0.027000000000000003
2020-12-03,White,0-17,12110,0.11199999999999999,0,0.0,0.292
2020-12-03,White,18+,168138,0.205,5940,0.305,0.38799999999999996
2020-12-03,White,18-34,54925,0.173,27,0.09,0.302
2020-12-03,White,35-49,36665,0.162,85,0.078,0.325
2020-12-03,White,50-64,39154,0.222,591,0.16,0.43
2020-12-03,White,65-79,24214,0.33399999999999996,1816,0.28700000000000003,0.54
2020-12-03,White,80+,13180,0.445,3421,0.425,0.5720000000000001
2020-12-03,White,Total,180362,0.19399999999999998,5941,0.305,0.366
2020-12-04,Asian,0-17,4185,0.038,1,0.5,0.13
2020-12-04,Asian,18+,56273,0.068,2374,0.121,0.165
2020-12-04,Asian,18-34,17998,0.055999999999999994,19,0.062,0.151
2020-12-04,Asian,35-49,15041,0.065,82,0.075,0.179
2020-12-04,Asian,50-64,13242,0.073,290,0.078,0.16699999999999998
2020-12-04,Asian,65-79,6509,0.08800000000000001,665,0.104,0.172
2020-12-04,Asian,80+,3483,0.115,1318,0.163,0.172
2020-12-04,Asian,Total,60478,0.063,2375,0.121,0.157
2020-12-04,Black,0-17,3060,0.027999999999999997,0,0.0,0.054000000000000006
2020-12-04,Black,18+,35745,0.043,1418,0.07200000000000001,0.061
2020-12-04,Black,18-34,12663,0.039,39,0.128,0.065
2020-12-04,Black,35-49,8639,0.038,73,0.067,0.059
2020-12-04,Black,50-64,8475,0.047,255,0.068,0.064
2020-12-04,Black,65-79,4221,0.057,525,0.08199999999999999,0.055
2020-12-04,Black,80+,1747,0.057999999999999996,526,0.065,0.048
2020-12-04,Black,Total,38841,0.040999999999999995,1418,0.07200000000000001,0.06
2020-12-04,Latino,0-17,76300,0.6920000000000001,1,0.5,0.479
2020-12-04,Latino,18+,475539,0.5680000000000001,9484,0.484,0.363
2020-12-04,Latino,18-34,196050,0.607,213,0.7010000000000001,0.45
2020-12-04,Latino,35-49,141266,0.613,831,0.76,0.415
2020-12-04,Latino,50-64,97608,0.544,2546,0.6829999999999999,0.322
2020-12-04,Latino,65-79,31428,0.426,3243,0.509,0.218
2020-12-04,Latino,80+,9187,0.305,2651,0.327,0.196
2020-12-04,Latino,Total,552198,0.583,9485,0.484,0.389
2020-12-04,Other,0-17,14318,0.13,0,0.0,0.044000000000000004
2020-12-04,Other,18+,97562,0.116,345,0.018000000000000002,0.022000000000000002
2020-12-04,Other,18-34,40298,0.125,5,0.017,0.032
2020-12-04,Other,35-49,27824,0.121,22,0.019999999999999997,0.021
2020-12-04,Other,50-64,20215,0.112,48,0.013000000000000001,0.017
2020-12-04,Other,65-79,6923,0.094,114,0.018,0.015
2020-12-04,Other,80+,2302,0.077,156,0.019,0.013
2020-12-04,Other,Total,111917,0.118,345,0.018000000000000002,0.027000000000000003
2020-12-04,White,0-17,12466,0.113,0,0.0,0.292
2020-12-04,White,18+,171756,0.205,5978,0.305,0.38799999999999996
2020-12-04,White,18-34,56039,0.173,28,0.092,0.302
2020-12-04,White,35-49,37547,0.163,85,0.078,0.325
2020-12-04,White,50-64,40049,0.223,591,0.158,0.43
2020-12-04,White,65-79,24720,0.335,1829,0.28700000000000003,0.54
2020-12-04,White,80+,13401,0.445,3445,0.426,0.5720000000000001
2020-12-04,White,Total,184339,0.19399999999999998,5979,0.305,0.366
2020-12-05,Asian,0-17,4333,0.039,1,0.5,0.13
2020-12-05,Asian,18+,57568,0.068,2387,0.121,0.165
2020-12-05,Asian,18-34,18443,0.055999999999999994,19,0.062,0.151
2020-12-05,Asian,35-49,15394,0.066,83,0.075,0.179
2020-12-05,Asian,50-64,13524,0.073,291,0.078,0.16699999999999998
2020-12-05,Asian,65-79,6668,0.08900000000000001,670,0.104,0.172
2020-12-05,Asian,80+,3539,0.115,1324,0.163,0.172
2020-12-05,Asian,Total,61919,0.064,2388,0.121,0.157
2020-12-05,Black,0-17,3141,0.027999999999999997,0,0.0,0.054000000000000006
2020-12-05,Black,18+,36534,0.043,1431,0.073,0.061
2020-12-05,Black,18-34,12960,0.039,40,0.132,0.065
2020-12-05,Black,35-49,8833,0.038,74,0.067,0.059
2020-12-05,Black,50-64,8673,0.047,254,0.068,0.064
2020-12-05,Black,65-79,4291,0.057,531,0.083,0.055
2020-12-05,Black,80+,1777,0.057999999999999996,532,0.065,0.048
2020-12-05,Black,Total,39711,0.040999999999999995,1431,0.073,0.06
2020-12-05,Latino,0-17,77803,0.6880000000000001,1,0.5,0.479
2020-12-05,Latino,18+,484276,0.5660000000000001,9514,0.483,0.363
2020-12-05,Latino,18-34,199794,0.605,212,0.6970000000000001,0.45
2020-12-05,Latino,35-49,143838,0.611,836,0.759,0.415
2020-12-05,Latino,50-64,99375,0.542,2560,0.682,0.322
2020-12-05,Latino,65-79,31972,0.424,3252,0.507,0.218
2020-12-05,Latino,80+,9297,0.303,2654,0.326,0.196
2020-12-05,Latino,Total,562444,0.581,9515,0.483,0.389
2020-12-05,Other,0-17,14854,0.131,0,0.0,0.044000000000000004
2020-12-05,Other,18+,100282,0.11699999999999999,353,0.018000000000000002,0.022000000000000002
2020-12-05,Other,18-34,41478,0.126,5,0.017,0.032
2020-12-05,Other,35-49,28594,0.122,23,0.020999999999999998,0.021
2020-12-05,Other,50-64,20767,0.11299999999999999,51,0.013000000000000001,0.017
2020-12-05,Other,65-79,7082,0.094,116,0.018,0.015
2020-12-05,Other,80+,2361,0.077,158,0.019999999999999997,0.013
2020-12-05,Other,Total,115171,0.119,353,0.018000000000000002,0.027000000000000003
2020-12-05,White,0-17,12900,0.114,0,0.0,0.292
2020-12-05,White,18+,176213,0.206,6021,0.306,0.38799999999999996
2020-12-05,White,18-34,57383,0.17400000000000002,28,0.092,0.302
2020-12-05,White,35-49,38639,0.16399999999999998,86,0.078,0.325
2020-12-05,White,50-64,41144,0.22399999999999998,598,0.159,0.43
2020-12-05,White,65-79,25328,0.336,1839,0.28700000000000003,0.54
2020-12-05,White,80+,13719,0.447,3470,0.426,0.5720000000000001
2020-12-05,White,Total,189230,0.195,6022,0.306,0.366
2020-12-06,Asian,0-17,4476,0.039,1,0.5,0.13
2020-12-06,Asian,18+,58874,0.068,2398,0.121,0.165
2020-12-06,Asian,18-34,18904,0.055999999999999994,19,0.062,0.151
2020-12-06,Asian,35-49,15760,0.066,84,0.075,0.179
2020-12-06,Asian,50-64,13799,0.073,294,0.078,0.16699999999999998
2020-12-06,Asian,65-79,6805,0.08900000000000001,674,0.105,0.172
2020-12-06,Asian,80+,3606,0.11599999999999999,1327,0.163,0.172
2020-12-06,Asian,Total,63368,0.064,2399,0.121,0.157
2020-12-06,Black,0-17,3229,0.027999999999999997,0,0.0,0.054000000000000006
2020-12-06,Black,18+,37146,0.043,1438,0.073,0.061
2020-12-06,Black,18-34,13187,0.039,40,0.131,0.065
2020-12-06,Black,35-49,8994,0.037000000000000005,74,0.066,0.059
2020-12-06,Black,50-64,8832,0.047,255,0.068,0.064
2020-12-06,Black,65-79,4343,0.057,534,0.083,0.055
2020-12-06,Black,80+,1790,0.057,535,0.065,0.048
2020-12-06,Black,Total,40411,0.040999999999999995,1438,0.073,0.06
2020-12-06,Latino,0-17,79487,0.6859999999999999,1,0.5,0.479
2020-12-06,Latino,18+,492134,0.5650000000000001,9510,0.48,0.363
2020-12-06,Latino,18-34,203329,0.604,213,0.6980000000000001,0.45
2020-12-06,Latino,35-49,146175,0.609,842,0.7559999999999999,0.415
2020-12-06,Latino,50-64,100867,0.539,2552,0.677,0.322
