Date,Country,Sex,AgeGroup,DailyPositive,CumulativePositive,CrudeRatePositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,CumulativeNegative,CrudeRateNegative,Population
20201008,S92000003,Female,25 to 44,205,5793,804.0495338,0,7,0,136039,18881.77016,720478
20201008,S92000003,Female,45 to 64,164,6332,818.10371,2,76,9,112501,14535.29461,773985
20201008,S92000003,Female,65 to 74,32,1179,391.0434791,2,147,48,28525,9460.996813,301501
20201008,S92000003,Female,75 to 84,29,1619,847.5374822,1,366,191,26160,13694.61429,191024
20201008,S92000003,Female,85plus,14,2040,2481.932988,1,621,755,20396,24814.46334,82194
20201008,S92000003,Female,Total,618,21564,770.0611757,6,1217,43,431326,15402.8662,2800297
20201008,S92000003,Male,15 to 19,59,1619,1122.964237,0,0,0,16876,11705.46292,144172
20201008,S92000003,Male,20 to 24,68,1720,976.9063874,0,0,0,24750,14057.22854,176066
20201008,S92000003,Male,25 to 44,160,4189,595.7104298,0,11,1,97006,13795.05513,703194
20201008,S92000003,Male,45 to 64,163,4700,647.0451376,0,132,18,76214,10492.31875,726379
20201008,S92000003,Male,65 to 74,50,1428,515.8978175,0,262,94,27872,10069.40054,276799
20201008,S92000003,Male,75 to 84,22,1493,1010.600133,3,511,345,22320,15108.23507,147734
20201008,S92000003,Male,85plus,7,978,2178.513354,2,428,953,10671,23769.85276,44893
20201008,S92000003,Male,Total,553,16697,626.9989181,5,1344,50,338664,12717.37208,2663003
20201008,S92000003,Total,15 to 19,129,3669,1301.257634,0,0,0,36586,12975.69142,281958
20201008,S92000003,Total,20 to 24,144,3700,1064.883036,0,0,0,58841,16934.80613,347456
20201008,S92000003,Total,25 to 44,365,10041,705.2888587,0,18,1,233733,16417.61586,1423672
20201008,S92000003,Total,45 to 64,327,11092,739.2872663,2,208,13,189421,12625.003,1500364
20201008,S92000003,Total,65 to 74,82,2612,451.6686841,2,409,70,56444,9760.332008,578300
20201008,S92000003,Total,75 to 84,51,3112,918.6498917,4,877,258,48505,14318.48104,338758
20201008,S92000003,Total,85plus,21,3018,2374.751155,3,1049,825,31087,24461.19587,127087
20201008,S92000003,Total,Total,1171,38394,702.7620669,11,2561,46,771682,14124.83298,5463300
20201009,S92000003,Female,15 to 19,78,2126,1542.972436,0,0,0,19886,14432.5258,137786
20201009,S92000003,Female,20 to 24,57,2030,1184.433164,0,0,0,34371,20054.26221,171390
20201009,S92000003,Female,25 to 44,151,5944,825.007842,0,7,0,137179,19039.99845,720478
20201009,S92000003,Female,45 to 64,174,6506,840.5847659,0,76,9,113342,14643.95305,773985
20201009,S92000003,Female,65 to 74,28,1207,400.3303472,0,147,48,28744,9533.633388,301501
20201009,S92000003,Female,75 to 84,31,1650,863.7658095,2,368,192,26296,13765.80953,191024
20201009,S92000003,Female,85plus,20,2060,2506.265664,2,623,757,20482,24919.09385,82194
20201009,S92000003,Female,Total,578,22142,790.7018434,4,1221,43,434711,15523.74623,2800297
20201009,S92000003,Male,15 to 19,53,1672,1159.725883,0,0,0,17040,11819.21594,144172
20201009,S92000003,Male,20 to 24,79,1799,1021.775925,0,0,0,25054,14229.89106,176066
20201009,S92000003,Male,25 to 44,141,4330,615.7617955,0,11,1,98002,13936.69457,703194
20201009,S92000003,Male,45 to 64,160,4860,669.0722061,0,132,18,76891,10585.52078,726379
20201009,S92000003,Male,65 to 74,41,1469,530.7100098,0,262,94,28069,10140.57132,276799
20201009,S92000003,Male,75 to 84,15,1508,1020.753516,2,513,347,22459,15202.32309,147734
20201009,S92000003,Male,85plus,8,986,2196.333504,0,428,953,10735,23912.41396,44893
20201009,S92000003,Male,Total,518,17215,646.4506424,2,1346,50,341574,12826.64721,2663003
20201009,S92000003,Total,15 to 19,131,3800,1347.718455,0,0,0,36957,13107.2713,281958
20201009,S92000003,Total,20 to 24,136,3836,1104.024682,0,0,0,59549,17138.57294,347456
20201009,S92000003,Total,25 to 44,292,10333,725.7992009,0,18,1,235873,16567.93138,1423672
20201009,S92000003,Total,45 to 64,334,11426,761.5485309,0,208,13,190940,12726.2451,1500364
20201009,S92000003,Total,65 to 74,69,2681,463.6002075,0,409,70,56860,9832.266989,578300
20201009,S92000003,Total,75 to 84,46,3158,932.2289068,4,881,260,48780,14399.65993,338758
20201009,S92000003,Total,85plus,28,3046,2396.783306,2,1051,826,31237,24579.22526,127087
20201009,S92000003,Total,Total,1096,39490,722.8232021,6,2567,46,777982,14240.1479,5463300
20201010,S92000003,Female,15 to 19,64,2190,1589.421276,0,0,0,20054,14554.45401,137786
20201010,S92000003,Female,20 to 24,56,2086,1217.107182,0,0,0,34617,20197.7945,171390
20201010,S92000003,Female,25 to 44,170,6114,848.6032884,0,7,0,137914,19142.01405,720478
20201010,S92000003,Female,45 to 64,139,6645,858.5437702,0,76,9,113909,14717.21028,773985
20201010,S92000003,Female,65 to 74,35,1242,411.9389322,1,148,49,28888,9581.394423,301501
20201010,S92000003,Female,75 to 84,21,1671,874.7591926,1,369,193,26407,13823.91741,191024
20201010,S92000003,Female,85plus,10,2070,2518.432002,0,623,757,20538,24987.22534,82194
20201010,S92000003,Female,Total,523,22665,809.3784338,2,1223,43,436999,15605.45185,2800297
20201010,S92000003,Male,15 to 19,27,1699,1178.453514,0,0,0,17180,11916.32217,144172
20201010,S92000003,Male,20 to 24,47,1846,1048.47046,0,0,0,25274,14354.84421,176066
20201010,S92000003,Male,25 to 44,133,4463,634.675495,0,11,1,98647,14028.4189,703194
20201010,S92000003,Male,45 to 64,137,4997,687.9328835,2,134,18,77307,10642.79116,726379
20201010,S92000003,Male,65 to 74,36,1505,543.7158371,1,263,95,28218,10194.40099,276799
20201010,S92000003,Male,75 to 84,7,1515,1025.491762,1,514,347,22543,15259.18204,147734
20201010,S92000003,Male,85plus,3,989,2203.01606,4,432,962,10775,24001.51471,44893
20201010,S92000003,Male,Total,419,17634,662.1847591,8,1354,50,343549,12900.8116,2663003
20201010,S92000003,Total,15 to 19,91,3891,1379.992765,0,0,0,37265,13216.50742,281958
20201010,S92000003,Total,20 to 24,103,3939,1133.668724,0,0,0,60015,17272.69064,347456
20201010,S92000003,Total,25 to 44,303,10636,747.0821931,0,18,1,237254,16664.93406,1423672
20201010,S92000003,Total,45 to 64,276,11702,779.9440669,2,210,13,191923,12791.76253,1500364
20201010,S92000003,Total,65 to 74,71,2752,475.8775722,2,411,71,57153,9882.932734,578300
20201010,S92000003,Total,75 to 84,28,3186,940.4943942,2,883,260,48975,14457.22315,338758
20201010,S92000003,Total,85plus,13,3059,2407.012519,4,1055,830,31333,24654.76406,127087
20201010,S92000003,Total,Total,942,40432,740.0655282,10,2577,47,782246,14318.19596,5463300
20201011,S92000003,Female,15 to 19,55,2245,1629.338249,0,0,0,20215,14671.30187,137786
20201011,S92000003,Female,20 to 24,66,2152,1255.615847,0,0,0,34858,20338.40948,171390
20201011,S92000003,Female,25 to 44,149,6263,869.2840031,0,7,0,138677,19247.91597,720478
20201011,S92000003,Female,45 to 64,155,6800,878.5699981,0,76,9,114439,14785.68706,773985
20201011,S92000003,Female,65 to 74,32,1274,422.5524957,1,149,49,29039,9631.477176,301501
20201011,S92000003,Female,75 to 84,15,1686,882.611609,1,370,193,26522,13884.11927,191024
20201011,S92000003,Female,85plus,5,2075,2524.515171,0,623,757,20590,25050.4903,82194
20201011,S92000003,Female,Total,497,23162,827.1265512,2,1225,43,439253,15685.94331,2800297
20201011,S92000003,Male,15 to 19,29,1728,1198.568377,0,0,0,17292,11994.00716,144172
20201011,S92000003,Male,20 to 24,62,1908,1083.684527,0,0,0,25476,14469.57391,176066
20201011,S92000003,Male,25 to 44,138,4601,654.3002358,0,11,1,99300,14121.2809,703194
20201011,S92000003,Male,45 to 64,157,5154,709.5469445,1,135,18,77735,10701.71357,726379
20201011,S92000003,Male,65 to 74,32,1537,555.2765725,1,264,95,28345,10240.28266,276799
20201011,S92000003,Male,75 to 84,16,1531,1036.322038,4,518,350,22631,15318.74856,147734
20201011,S92000003,Male,85plus,6,995,2216.381173,1,433,964,10797,24050.52013,44893
20201011,S92000003,Male,Total,462,18096,679.5335942,7,1361,51,345450,12972.19718,2663003
20201011,S92000003,Total,15 to 19,84,3975,1409.784436,0,0,0,37538,13313.33035,281958
20201011,S92000003,Total,20 to 24,128,4067,1170.50792,0,0,0,60458,17400.1888,347456
20201011,S92000003,Total,25 to 44,287,10923,767.2413309,0,18,1,238670,16764.39517,1423672
20201011,S92000003,Total,45 to 64,312,12014,800.7390207,1,211,14,192881,12855.6137,1500364
20201011,S92000003,Total,65 to 74,64,2816,486.9444925,2,413,71,57431,9931.004669,578300
20201011,S92000003,Total,75 to 84,31,3217,949.6454696,5,888,262,49178,14517.14793,338758
20201011,S92000003,Total,85plus,11,3070,2415.668007,1,1056,830,31407,24712.99189,127087
20201011,S92000003,Total,Total,959,41391,757.6190215,9,2586,47,786401,14394.2489,5463300
20201012,S92000003,Female,15 to 19,77,2322,1685.222011,0,0,0,20472,14857.823,137786
20201012,S92000003,Female,20 to 24,90,2242,1308.127662,0,0,0,35275,20581.71422,171390
20201012,S92000003,Female,25 to 44,219,6482,899.6804899,0,7,0,139922,19420.71791,720478
20201012,S92000003,Female,45 to 64,214,7014,906.2191128,0,76,9,115425,14913.07971,773985
20201012,S92000003,Female,65 to 74,38,1312,435.1561023,1,150,49,29308,9720.697444,301501
20201012,S92000003,Female,75 to 84,21,1707,893.604992,1,371,194,26691,13972.58983,191024
20201012,S92000003,Female,85plus,9,2084,2535.464876,1,624,759,20668,25145.38774,82194
20201012,S92000003,Female,Total,703,23865,852.2310312,3,1228,43,443040,15821.17897,2800297
20201012,S92000003,Male,15 to 19,44,1772,1229.087479,0,0,0,17466,12114.69633,144172
20201012,S92000003,Male,20 to 24,91,1999,1135.369691,0,0,0,25815,14662.11534,176066
20201012,S92000003,Male,25 to 44,191,4792,681.4620147,0,11,1,100430,14281.97624,703194
20201012,S92000003,Male,45 to 64,207,5361,738.0444644,1,136,18,78514,10808.95786,726379
20201012,S92000003,Male,65 to 74,57,1594,575.8691325,0,264,95,28578,10324.45926,276799
20201012,S92000003,Male,75 to 84,32,1563,1057.98259,3,521,352,22764,15408.77523,147734
20201012,S92000003,Male,85plus,8,1003,2234.201323,0,433,964,10838,24141.8484,44893
20201012,S92000003,Male,Total,658,18754,704.2425412,4,1365,51,348758,13096.41784,2663003
20201012,S92000003,Total,15 to 19,121,4096,1452.698629,0,0,0,37969,13466.19,281958
20201012,S92000003,Total,20 to 24,181,4248,1222.600847,0,0,0,61214,17617.77031,347456
20201012,S92000003,Total,25 to 44,410,11333,796.0400991,0,18,1,241045,16931.2173,1423672
20201012,S92000003,Total,45 to 64,421,12435,828.7988781,1,212,14,194646,12973.25182,1500364
20201012,S92000003,Total,65 to 74,95,2911,503.3719523,1,414,71,57934,10017.98375,578300
20201012,S92000003,Total,75 to 84,53,3270,965.2908566,4,892,263,49480,14606.29712,338758
20201012,S92000003,Total,85plus,17,3087,2429.04467,1,1057,831,31526,24806.62853,127087
20201012,S92000003,Total,Total,1361,42752,782.5307049,7,2593,47,793497,14524.13377,5463300
20201013,S92000003,Female,15 to 19,73,2395,1738.20272,0,0,0,20719,15037.0865,137786
20201013,S92000003,Female,20 to 24,82,2324,1355.97176,0,0,0,35699,20829.10321,171390
20201013,S92000003,Female,25 to 44,217,6699,929.7993832,0,7,0,141123,19587.4128,720478
20201013,S92000003,Female,45 to 64,245,7259,937.873473,0,76,9,116421,15041.76438,773985
20201013,S92000003,Female,65 to 74,55,1367,453.3981645,0,150,49,29537,9796.650757,301501
20201013,S92000003,Female,75 to 84,28,1735,908.2628361,2,373,195,26850,14055.82545,191024
20201013,S92000003,Female,85plus,23,2107,2563.447454,3,627,762,20766,25264.61786,82194
20201013,S92000003,Female,Total,762,24627,879.4424306,5,1233,44,446770,15954.37912,2800297
20201013,S92000003,Male,15 to 19,40,1812,1256.832117,0,0,0,17654,12245.09614,144172
20201013,S92000003,Male,20 to 24,94,2093,1188.758761,0,0,0,26126,14838.75365,176066
20201013,S92000003,Male,25 to 44,200,4992,709.9036681,1,12,1,101479,14431.15271,703194
20201013,S92000003,Male,45 to 64,212,5573,767.2303302,0,136,18,79211,10904.91328,726379
20201013,S92000003,Male,65 to 74,54,1648,595.3778735,0,264,95,28786,10399.60404,276799
20201013,S92000003,Male,75 to 84,27,1590,1076.258681,5,526,356,22895,15497.44812,147734
20201013,S92000003,Male,85plus,5,1008,2245.338917,0,433,964,10883,24242.08674,44893
20201013,S92000003,Male,Total,660,19414,729.0265914,6,1371,51,351809,13210.98775,2663003
20201013,S92000003,Total,15 to 19,114,4210,1493.130183,0,0,0,38405,13620.82296,281958
20201013,S92000003,Total,20 to 24,176,4424,1273.254743,0,0,0,61950,17829.59569,347456
20201013,S92000003,Total,25 to 44,417,11750,825.3305537,1,19,1,243305,17089.96173,1423672
20201013,S92000003,Total,45 to 64,457,12892,859.2581534,0,212,14,196347,13086.62431,1500364
20201013,S92000003,Total,65 to 74,109,3020,522.2203009,0,414,71,58371,10093.55006,578300
20201013,S92000003,Total,75 to 84,55,3325,981.5266355,7,899,265,49770,14691.90396,338758
20201013,S92000003,Total,85plus,28,3115,2451.076821,3,1060,834,31669,24919.14987,127087
20201013,S92000003,Total,Total,1423,44175,808.5772335,11,2604,47,800298,14648.61897,5463300
20201014,S92000003,Female,15 to 19,60,2455,1781.748509,0,0,0,20945,15201.10897,137786
20201014,S92000003,Female,20 to 24,76,2400,1400.315071,0,0,0,36084,21053.73709,171390
20201014,S92000003,Female,25 to 44,212,6911,959.2242928,0,7,0,142346,19757.16122,720478
20201014,S92000003,Female,45 to 64,209,7468,964.8765803,0,76,9,117402,15168.51102,773985
20201014,S92000003,Female,65 to 74,45,1412,468.3234881,0,150,49,29725,9859.005443,301501
20201014,S92000003,Female,75 to 84,36,1771,927.1086356,0,373,195,26988,14128.06768,191024
20201014,S92000003,Female,85plus,15,2122,2581.696961,2,629,765,20863,25382.63134,82194
20201014,S92000003,Female,Total,681,25308,903.7612796,2,1235,44,450379,16083.25831,2800297
20201014,S92000003,Male,15 to 19,54,1866,1294.287379,0,0,0,17816,12357.46192,144172
20201014,S92000003,Male,20 to 24,62,2155,1223.972828,0,0,0,26430,15011.41617,176066
20201014,S92000003,Male,25 to 44,186,5178,736.3544058,0,12,1,102536,14581.46685,703194
20201014,S92000003,Male,45 to 64,194,5767,793.9381507,0,136,18,79970,11009.40418,726379
20201014,S92000003,Male,65 to 74,47,1695,612.3577036,0,264,95,28963,10463.54936,276799
20201014,S92000003,Male,75 to 84,25,1615,1093.180987,4,530,358,23007,15573.26005,147734
20201014,S92000003,Male,85plus,13,1021,2274.296661,0,433,964,10931,24349.00764,44893
20201014,S92000003,Male,Total,609,20023,751.8955104,4,1375,51,354823,13324.16824,2663003
20201014,S92000003,Total,15 to 19,114,4324,1533.561736,0,0,0,38793,13758.43211,281958
20201014,S92000003,Total,20 to 24,138,4562,1312.972002,0,0,0,62639,18027.89418,347456
20201014,S92000003,Total,25 to 44,398,12148,853.2864311,0,19,1,245586,17250.18122,1423672
20201014,S92000003,Total,45 to 64,403,13295,886.118302,0,212,14,198087,13202.59617,1500364
20201014,S92000003,Total,65 to 74,92,3112,538.1289988,0,414,71,58736,10156.66609,578300
20201014,S92000003,Total,75 to 84,61,3386,999.5335904,4,903,266,50020,14765.70295,338758
20201014,S92000003,Total,85plus,28,3143,2473.108973,2,1062,835,31814,25033.24494,127087
20201014,S92000003,Total,Total,1290,45465,832.1893361,6,2610,47,806922,14769.86437,5463300
20201015,S92000003,Female,15 to 19,49,2504,1817.310902,0,0,0,21171,15365.13144,137786
20201015,S92000003,Female,20 to 24,71,2471,1441.741058,0,0,0,36439,21260.86703,171390
20201015,S92000003,Female,25 to 44,234,7145,991.7027307,0,7,0,143434,19908.17207,720478
20201015,S92000003,Female,45 to 64,228,7696,994.3345155,0,76,9,118256,15278.84907,773985
20201015,S92000003,Female,65 to 74,36,1448,480.2637471,0,150,49,29903,9918.04339,301501
20201015,S92000003,Female,75 to 84,21,1792,938.1020186,4,377,197,27118,14196.12195,191024
20201015,S92000003,Female,85plus,27,2149,2614.546074,3,632,768,20943,25479.96204,82194
20201015,S92000003,Female,Total,699,26007,928.7229176,7,1242,44,453605,16198.46038,2800297
20201015,S92000003,Male,15 to 19,47,1913,1326.887329,0,0,0,17966,12461.50431,144172
20201015,S92000003,Male,20 to 24,58,2213,1256.915021,0,0,0,26710,15170.44745,176066
20201015,S92000003,Male,25 to 44,165,5343,759.8187698,0,12,1,103510,14719.9777,703194
20201015,S92000003,Male,45 to 64,210,5977,822.8486782,2,138,18,80671,11105.91028,726379
20201015,S92000003,Male,65 to 74,47,1742,629.3375337,2,266,96,29162,10535.44269,276799
20201015,S92000003,Male,75 to 84,19,1634,1106.04194,3,533,360,23121,15650.42577,147734
20201015,S92000003,Male,85plus,10,1031,2296.571849,2,435,968,10977,24451.4735,44893
20201015,S92000003,Male,Total,595,20618,774.2387072,9,1384,51,357651,13430.36414,2663003
20201015,S92000003,Total,15 to 19,96,4420,1567.60936,0,0,0,39169,13891.7853,281958
20201015,S92000003,Total,20 to 24,129,4691,1350.099005,0,0,0,63275,18210.93894,347456
20201015,S92000003,Total,25 to 44,399,12547,881.3125495,0,19,1,247648,17395.01795,1423672
20201015,S92000003,Total,45 to 64,438,13733,915.3112178,2,214,14,199642,13306.23769,1500364
20201015,S92000003,Total,65 to 74,83,3195,552.481411,2,416,71,59113,10221.85717,578300
20201015,S92000003,Total,75 to 84,40,3426,1011.34143,7,910,268,50264,14837.73077,338758
20201015,S92000003,Total,85plus,37,3180,2502.222887,5,1067,839,31940,25132.38962,127087
20201015,S92000003,Total,Total,1294,46759,855.8746545,16,2626,48,812977,14880.69482,5463300
20201016,S92000003,Female,15 to 19,49,2553,1852.873296,0,0,0,21341,15488.51117,137786
20201016,S92000003,Female,20 to 24,59,2530,1476.165471,0,0,0,36746,21439.99066,171390
20201016,S92000003,Female,25 to 44,231,7376,1023.764778,0,7,0,144518,20058.62774,720478
20201016,S92000003,Female,45 to 64,231,7927,1024.180055,1,77,9,119140,15393.06317,773985
20201016,S92000003,Female,65 to 74,36,1484,492.204006,2,152,50,30108,9986.036531,301501
20201016,S92000003,Female,75 to 84,25,1817,951.1893793,2,379,198,27266,14273.59913,191024
20201016,S92000003,Female,85plus,6,2155,2621.845877,0,632,768,21027,25582.15928,82194
20201016,S92000003,Female,Total,679,26686,952.9703456,5,1247,44,456785,16312.01976,2800297
20201016,S92000003,Male,15 to 19,38,1951,1353.244735,0,0,0,18092,12548.89993,144172
20201016,S92000003,Male,20 to 24,48,2261,1284.177524,0,0,0,26952,15307.8959,176066
20201016,S92000003,Male,25 to 44,189,5532,786.6961322,0,12,1,104404,14847.11189,703194
20201016,S92000003,Male,45 to 64,180,6157,847.6291302,1,139,19,81286,11190.57682,726379
20201016,S92000003,Male,65 to 74,50,1792,647.4011828,1,267,96,29352,10604.08455,276799
20201016,S92000003,Male,75 to 84,20,1654,1119.579785,5,538,364,23253,15739.77554,147734
20201016,S92000003,Male,85plus,8,1039,2314.391999,4,439,977,11029,24567.30448,44893
20201016,S92000003,Male,Total,572,21190,795.7182174,11,1395,52,360215,13526.64642,2663003
20201016,S92000003,Total,15 to 19,87,4507,1598.46502,0,0,0,39465,13996.76548,281958
20201016,S92000003,Total,20 to 24,107,4798,1380.894272,0,0,0,63824,18368.94456,347456
20201016,S92000003,Total,25 to 44,420,12967,910.8137268,0,19,1,249627,17534.02469,1423672
20201016,S92000003,Total,45 to 64,411,14144,942.7045704,2,216,14,201141,13406.14678,1500364
20201016,S92000003,Total,65 to 74,86,3281,567.3525852,3,419,72,59508,10290.16082,578300
20201016,S92000003,Total,75 to 84,45,3471,1024.625249,7,917,270,50544,14920.38564,338758
20201016,S92000003,Total,85plus,14,3194,2513.238962,4,1071,842,32076,25239.40293,127087
20201016,S92000003,Total,Total,1251,48010,878.7729028,16,2642,48,818722,14985.85104,5463300
20201017,S92000003,Female,15 to 19,26,2579,1871.743138,0,0,0,21454,15570.5224,137786
20201017,S92000003,Female,20 to 24,37,2567,1497.753661,0,0,0,36921,21542.09697,171390
20201017,S92000003,Female,25 to 44,155,7531,1045.278274,0,7,0,145219,20155.92426,720478
20201017,S92000003,Female,45 to 64,169,8096,1046.015104,0,77,9,119667,15461.15235,773985
